TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma_p,.chain,.iteration,.draw
4.21987,65.808,4.3112,56.5952,0.302284,0.272869,0.379908,0.33286,0.199713,4,308,3308
4.2295,69.0709,3.66878,51.2245,0.311343,0.264027,0.451201,0.362073,0.202818,4,309,3309
4.2613,68.1154,3.86471,51.1422,0.302338,0.291706,0.340263,0.299935,0.201759,4,310,3310
4.24451,70.073,3.27166,49.3113,0.318622,0.2703,0.270863,0.388419,0.202689,4,311,3311
4.3026,67.4791,4.06055,54.0471,0.308587,0.259997,0.393294,0.361343,0.200645,4,312,3312
4.22745,66.9999,3.30392,50.9162,0.3082,0.310951,0.216597,0.339894,0.201332,4,313,3313
4.26629,65.0144,3.91102,51.9533,0.316277,0.265001,0.27712,0.34707,0.202873,4,314,3314
4.27354,65.0885,3.40034,53.3019,0.321918,0.280193,0.260916,0.334376,0.202121,4,315,3315
4.31906,65.6301,3.68419,51.8502,0.300582,0.292609,0.362168,0.341772,0.202097,4,316,3316
4.26192,65.0471,3.84397,52.587,0.291329,0.277036,0.38849,0.320532,0.19953,4,317,3317
4.20178,66.7039,3.71403,52.7799,0.29274,0.270871,0.366953,0.311181,0.201977,4,318,3318
4.17771,65.9737,3.87144,51.0905,0.292668,0.267876,0.249344,0.297904,0.202829,4,319,3319
4.13959,67.7986,3.70667,54.9827,0.299015,0.323835,0.341796,0.307522,0.202476,4,320,3320
4.1273,68.3575,3.42404,53.5887,0.284119,0.332969,0.328792,0.332322,0.202619,4,321,3321
4.13885,67.1421,3.56197,52.9551,0.299546,0.31117,0.421892,0.267382,0.201269,4,322,3322
4.09355,66.7918,3.68557,49.6329,0.283427,0.290987,0.291491,0.277743,0.200457,4,323,3323
4.15233,69.0001,3.62202,50.5762,0.289541,0.308312,0.329212,0.294167,0.204177,4,324,3324
4.14383,68.8221,4.03826,52.0117,0.286173,0.265983,0.29068,0.239817,0.200636,4,325,3325
4.13682,68.6689,4.12945,53.2134,0.29703,0.265979,0.309653,0.296761,0.199409,4,326,3326
4.16815,67.7095,3.68667,50.1099,0.283013,0.288401,0.300815,0.235788,0.205305,4,327,3327
4.24018,66.5234,4.39662,52.5945,0.295019,0.254226,0.353946,0.211527,0.204877,4,328,3328
4.21728,66.5562,4.67505,49.7001,0.300615,0.275975,0.339695,0.256591,0.199011,4,329,3329
4.16364,67.2289,3.42812,50.2144,0.301121,0.256146,0.271375,0.26904,0.205375,4,330,3330
4.15218,67.7575,3.99715,50.6485,0.292342,0.236368,0.360768,0.281326,0.197948,4,331,3331
4.15096,66.5525,3.68411,50.9211,0.28951,0.25464,0.169786,0.292663,0.204783,4,332,3332
4.17274,69.4112,3.83974,54.0521,0.295424,0.272437,0.231297,0.297996,0.198779,4,333,3333
4.18353,69.0177,3.91484,52.614,0.28523,0.264099,0.273959,0.309496,0.199618,4,334,3334
4.1886,68.0895,3.8877100000000002,55.0503,0.282088,0.263308,0.300886,0.298402,0.199516,4,335,3335
4.20281,68.1916,3.86923,55.5614,0.290509,0.275971,0.252384,0.28201,0.199827,4,336,3336
4.17334,67.2246,4.07392,50.5219,0.296236,0.263228,0.228438,0.264635,0.203571,4,337,3337
4.18538,67.0789,3.61468,53.5121,0.279135,0.27442,0.271553,0.346875,0.199239,4,338,3338
4.20963,71.2664,3.86725,51.2366,0.280624,0.264953,0.181394,0.315376,0.201891,4,339,3339
4.15946,71.5696,3.7355,48.7446,0.29876,0.257729,0.194474,0.306464,0.201035,4,340,3340
4.10595,69.839,4.21905,54.3992,0.302021,0.304702,0.204287,0.314858,0.20158,4,341,3341
4.05054,71.5597,3.45912,49.6774,0.274397,0.274847,0.223622,0.385845,0.201611,4,342,3342
4.03368,70.9367,3.34485,51.1316,0.270174,0.256009,0.184881,0.352679,0.198049,4,343,3343
4.09784,68.762,3.54698,54.4165,0.264749,0.237852,0.222144,0.298737,0.20571,4,344,3344
4.14744,69.0769,3.85477,55.0834,0.267275,0.238621,0.166892,0.285785,0.20527,4,345,3345
4.12278,67.866,3.70378,48.711,0.268703,0.263513,0.20405,0.290876,0.200296,4,346,3346
4.11885,66.9836,3.61028,54.1213,0.260483,0.287667,0.211298,0.346083,0.203253,4,347,3347
4.09435,67.5676,3.78313,52.5132,0.24781,0.269939,0.245187,0.333079,0.200348,4,348,3348
4.08138,67.6415,3.80125,52.5576,0.246473,0.270135,0.237337,0.334202,0.200445,4,349,3349
4.06704,68.0112,3.89772,50.5823,0.263598,0.270973,0.239929,0.301051,0.20594,4,350,3350
4.02496,68.2806,3.85082,50.8077,0.259194,0.284644,0.300395,0.305439,0.198358,4,351,3351
4.05496,65.7019,3.81043,55.8447,0.257231,0.259189,0.294545,0.337096,0.204826,4,352,3352
4.06715,68.1747,3.81847,55.8727,0.255348,0.303316,0.40386,0.312336,0.200248,4,353,3353
4.10445,69.1999,3.75496,58.294,0.241819,0.285754,0.229702,0.344978,0.201764,4,354,3354
4.0673,70.6848,3.68061,50.5012,0.247758,0.270238,0.391916,0.344263,0.200942,4,355,3355
4.11732,70.385,3.61465,53.5876,0.237107,0.303212,0.270843,0.292215,0.200771,4,356,3356
4.11923,69.7176,3.37787,54.715,0.254596,0.280059,0.228516,0.379123,0.200374,4,357,3357
4.15632,67.532,3.89014,53.6555,0.251984,0.284531,0.332656,0.319536,0.201487,4,358,3358
4.20782,67.7833,3.86471,56.435,0.250381,0.281986,0.255084,0.337064,0.199534,4,359,3359
4.25486,68.9024,3.77228,50.46,0.258527,0.289063,0.246897,0.299624,0.20422,4,360,3360
4.16606,69.7601,3.51286,51.1748,0.272366,0.277707,0.326156,0.310459,0.198305,4,361,3361
4.11611,69.2804,3.92751,51.5964,0.27294,0.31788,0.273366,0.300183,0.204585,4,362,3362
4.07395,68.3766,3.98022,49.2878,0.284384,0.313028,0.196482,0.288032,0.197428,4,363,3363
4.00559,68.1206,3.576,53.3896,0.285373,0.288798,0.354357,0.336692,0.197246,4,364,3364
4.02369,67.9282,3.74987,51.2633,0.282638,0.28567,0.242592,0.306404,0.204428,4,365,3365
4.0344,68.8421,3.88501,52.7753,0.266168,0.303431,0.305089,0.268051,0.19824,4,366,3366
4.01665,68.1508,3.93273,53.1129,0.266622,0.310558,0.451756,0.292534,0.206484,4,367,3367
3.99517,70.1584,3.85442,53.8694,0.268079,0.305058,0.336842,0.284058,0.198702,4,368,3368
4.01978,70.9645,3.86444,52.7505,0.261855,0.302838,0.397124,0.278148,0.198981,4,369,3369
4.05867,70.8837,4.21739,54.3359,0.272384,0.303463,0.357509,0.258067,0.20171,4,370,3370
4.01867,69.9589,3.3523,52.2964,0.280766,0.284335,0.275224,0.3451,0.200855,4,371,3371
4.02883,70.2769,3.35455,52.8273,0.281434,0.280556,0.290138,0.345516,0.200834,4,372,3372
4.06611,69.6938,3.53944,53.9434,0.279233,0.275482,0.283779,0.298949,0.201344,4,373,3373
4.06016,71.7419,3.73957,48.201,0.280077,0.317651,0.339039,0.311997,0.202876,4,374,3374
4.10283,69.9653,3.70521,53.5908,0.287225,0.250346,0.262326,0.331118,0.199772,4,375,3375
4.07921,70.3573,3.75313,51.2443,0.298179,0.276111,0.3246,0.316254,0.202557,4,376,3376
4.11079,69.7069,4.06,53.2819,0.30496,0.269175,0.308451,0.267308,0.203764,4,377,3377
4.17173,66.3783,3.78075,52.1345,0.298304,0.284529,0.214878,0.386776,0.198698,4,378,3378
4.20756,68.765,3.7485,48.5962,0.295967,0.283302,0.367109,0.305717,0.202671,4,379,3379
4.2588,66.4336,4.25965,49.7249,0.298174,0.256802,0.362362,0.344731,0.198824,4,380,3380
4.2423,68.0069,3.43402,48.0643,0.308266,0.287624,0.274001,0.347004,0.2026,4,381,3381
4.25261,68.0393,3.7218,50.2033,0.346101,0.296821,0.210574,0.317591,0.20035,4,382,3382
4.24974,68.123,3.6004,49.0055,0.336346,0.304171,0.326967,0.32403,0.203091,4,383,3383
4.30617,66.2471,4.13991,53.4107,0.32216,0.269482,0.363973,0.325479,0.199029,4,384,3384
4.27915,68.8853,3.5652,52.0181,0.318821,0.282502,0.276142,0.350584,0.203553,4,385,3385
4.27305,67.6325,3.47248,52.7742,0.322619,0.276375,0.29632,0.37787,0.201689,4,386,3386
4.22568,68.4402,3.92183,52.0954,0.293634,0.270753,0.279039,0.29796,0.201377,4,387,3387
4.26144,68.421,3.82925,51.5452,0.292455,0.289215,0.166768,0.314606,0.20009,4,388,3388
4.25744,69.8709,3.74804,51.7838,0.290099,0.309735,0.217019,0.342027,0.206953,4,389,3389
4.20134,68.9749,4.01998,49.454,0.304042,0.287507,0.301082,0.358428,0.203973,4,390,3390
4.23593,69.7384,3.67035,50.9213,0.299439,0.28579,0.149593,0.317635,0.200826,4,391,3391
4.19255,70.9547,3.75411,49.3372,0.286432,0.27776,0.269902,0.375998,0.20467,4,392,3392
4.1273,71.239,4.05605,52.0281,0.280438,0.276241,0.20867,0.292805,0.200033,4,393,3393
4.14274,70.1335,3.83343,48.7563,0.266002,0.265558,0.241196,0.337154,0.201648,4,394,3394
4.1373,71.2748,3.91298,48.9948,0.276452,0.267206,0.16532,0.310573,0.200418,4,395,3395
4.07815,69.3702,3.75858,55.8672,0.257033,0.278973,0.266092,0.293956,0.20265,4,396,3396
3.96403,71.111,3.73901,49.3729,0.27945,0.256846,0.301325,0.318297,0.202137,4,397,3397
3.98015,71.8467,4.14051,48.7129,0.289307,0.240481,0.288344,0.374708,0.201337,4,398,3398
4.03647,69.5367,3.40173,55.273,0.31016,0.264661,0.191432,0.332819,0.198223,4,399,3399
4.18549,72.7455,4.04604,53.6898,0.310887,0.303048,0.294226,0.248201,0.204828,4,400,3400
4.18422,71.8082,3.9978,53.2811,0.304625,0.300678,0.355973,0.270811,0.206056,4,401,3401
4.15615,70.8655,3.50326,50.5177,0.307023,0.272391,0.317736,0.306418,0.203523,4,402,3402
4.12584,69.4013,3.46254,49.7039,0.299916,0.311517,0.388295,0.297346,0.199354,4,403,3403
4.20472,69.2664,3.60095,52.4199,0.295566,0.314493,0.350339,0.343052,0.203554,4,404,3404
4.2052,68.0779,3.72604,47.9818,0.277055,0.305686,0.298337,0.316135,0.198507,4,405,3405
4.21905,67.4855,3.98542,53.3433,0.304427,0.271825,0.240796,0.345973,0.203813,4,406,3406
4.17238,69.3749,3.56742,50.5594,0.294957,0.281055,0.254535,0.281247,0.200874,4,407,3407
4.09041,70.9282,3.94207,53.3249,0.295347,0.251167,0.320891,0.304766,0.200803,4,408,3408
4.11103,72.6924,4.0932,48.2579,0.280425,0.26625,0.384564,0.421712,0.201336,4,409,3409
4.10547,70.4008,3.58283,54.305,0.276841,0.284428,0.241597,0.307905,0.20086,4,410,3410
4.06635,69.5389,3.62742,51.1097,0.268223,0.255155,0.436788,0.402038,0.201202,4,411,3411
4.02357,69.2758,3.84191,53.3084,0.290146,0.262924,0.332765,0.298876,0.19785,4,412,3412
4.03744,67.7706,3.87424,53.0046,0.29004,0.243419,0.245619,0.308272,0.202316,4,413,3413
4.02502,66.3029,3.98063,56.5945,0.302102,0.240909,0.293165,0.314372,0.203145,4,414,3414
3.98814,68.843,3.6181,48.6752,0.30275,0.276666,0.286905,0.327787,0.200101,4,415,3415
3.9732,68.5565,4.23975,50.3581,0.292389,0.282433,0.305514,0.309082,0.199381,4,416,3416
3.89825,70.3987,3.67104,52.842,0.28673,0.302898,0.243874,0.306572,0.2028,4,417,3417
3.91211,69.7646,3.71617,55.5622,0.275971,0.270396,0.223311,0.30142,0.20101,4,418,3418
3.95559,70.9757,3.57979,51.3679,0.25007,0.293872,0.288602,0.284295,0.201342,4,419,3419
3.9767,67.5624,3.80445,52.8427,0.260896,0.24573,0.238121,0.385103,0.201444,4,420,3420
3.9488,67.3081,3.85607,53.5626,0.26893,0.25176,0.22079,0.372545,0.200754,4,421,3421
3.95034,69.3809,3.99206,51.1074,0.269889,0.260464,0.170763,0.36683,0.200311,4,422,3422
3.90286,68.7187,3.84237,52.0274,0.304142,0.272667,0.324056,0.300989,0.201098,4,423,3423
3.94846,71.1978,3.75283,48.6031,0.314569,0.240902,0.323568,0.378268,0.203335,4,424,3424
3.91731,70.5291,3.85989,50.4881,0.318099,0.239038,0.324687,0.323258,0.203078,4,425,3425
3.88971,70.91,4.04609,47.6896,0.300405,0.238481,0.301065,0.347881,0.198442,4,426,3426
4.0164,69.2728,3.36011,54.32,0.297349,0.301698,0.219497,0.325115,0.204412,4,427,3427
4.00762,69.3258,3.9983,49.1235,0.262292,0.255532,0.152244,0.290719,0.199148,4,428,3428
3.89011,71.0648,3.51963,53.2454,0.300618,0.249205,0.368512,0.264108,0.205374,4,429,3429
3.89295,71.3186,3.74119,54.4746,0.288443,0.244445,0.276089,0.32556,0.202333,4,430,3430
3.90555,71.0971,3.71611,54.1674,0.285165,0.242978,0.269689,0.329677,0.202654,4,431,3431
3.8988,69.8007,3.69462,51.0098,0.294932,0.276928,0.267865,0.300444,0.20139,4,432,3432
3.96661,71.4959,3.71986,50.0982,0.27843,0.29187,0.329308,0.26609,0.201213,4,433,3433
3.91237,71.8599,3.48465,47.5884,0.270473,0.308808,0.293589,0.291478,0.20103,4,434,3434
3.97174,71.5178,3.63449,53.5183,0.281512,0.282957,0.275235,0.306811,0.202824,4,435,3435
3.89485,65.6466,3.55686,51.4381,0.302347,0.26778,0.357857,0.348365,0.200138,4,436,3436
3.88484,65.8289,3.88175,49.4801,0.29407,0.266424,0.266542,0.311895,0.199819,4,437,3437
3.95177,68.528,3.61441,52.6202,0.279261,0.246729,0.335588,0.3821,0.199491,4,438,3438
4.06633,68.5856,3.95467,51.4521,0.282159,0.256421,0.266537,0.343058,0.203831,4,439,3439
4.11301,67.0985,3.50512,52.5268,0.257531,0.295393,0.294407,0.297453,0.203606,4,440,3440
4.1194,67.043,3.83926,54.1624,0.261508,0.277133,0.298138,0.355532,0.206363,4,441,3441
4.1126,67.2062,3.48288,52.2227,0.274784,0.272216,0.307095,0.2647,0.199046,4,442,3442
4.05743,67.2009,3.44839,50.8843,0.280308,0.302068,0.363586,0.417351,0.204409,4,443,3443
4.02696,66.8773,3.3706,52.8785,0.304776,0.273612,0.237166,0.301152,0.201382,4,444,3444
4.12677,70.6099,4.05266,50.1445,0.287326,0.315334,0.251793,0.320564,0.201908,4,445,3445
4.11288,68.9645,3.78167,52.1008,0.288565,0.283818,0.214484,0.3131,0.199324,4,446,3446
4.09505,69.0748,3.75036,52.4827,0.287384,0.275336,0.211751,0.319554,0.200333,4,447,3447
4.13414,69.6512,3.5372,51.9607,0.262961,0.282949,0.322925,0.290427,0.205007,4,448,3448
4.16146,68.4026,3.76302,55.1154,0.279568,0.30973,0.269405,0.266602,0.200251,4,449,3449
4.24704,69.6675,3.87372,50.6856,0.286221,0.279226,0.0976066,0.29613,0.201792,4,450,3450
4.23585,70.7963,3.27245,49.7665,0.270282,0.323687,0.301815,0.36885,0.202042,4,451,3451
4.26452,71.1551,3.54421,53.1198,0.276816,0.288912,0.19401,0.287982,0.202664,4,452,3452
4.2488,72.4401,3.42871,47.6564,0.265128,0.295041,0.171281,0.290597,0.201288,4,453,3453
4.18831,69.8941,3.70066,51.9502,0.258785,0.297071,0.203791,0.27043,0.204421,4,454,3454
4.17566,70.1708,3.52912,51.9149,0.266495,0.271048,0.25473,0.307399,0.197103,4,455,3455
4.2133,71.8753,3.90664,49.736,0.28301,0.291499,0.264318,0.304593,0.200077,4,456,3456
4.20033,70.6806,3.65143,52.4183,0.272373,0.292955,0.308445,0.302729,0.202659,4,457,3457
4.16519,70.4728,3.64111,51.8594,0.295327,0.262028,0.178605,0.323567,0.201318,4,458,3458
4.17478,67.5818,4.14853,51.6921,0.302285,0.258234,0.22672,0.280453,0.204502,4,459,3459
4.04532,70.2353,3.46395,47.9714,0.285836,0.268093,0.244077,0.305379,0.198181,4,460,3460
4.18684,69.3219,4.53852,54.3689,0.280831,0.24753,0.302683,0.29321,0.204543,4,461,3461
4.15637,69.6072,3.0992,50.5184,0.297162,0.276223,0.255208,0.334777,0.199946,4,462,3462
4.14326,69.7181,3.05145,50.6158,0.298695,0.274873,0.25789,0.343251,0.200761,4,463,3463
4.19042,66.9655,3.87005,55.6505,0.32721,0.277976,0.249309,0.300311,0.204379,4,464,3464
4.16196,67.3284,4.03226,52.9627,0.271952,0.268884,0.301591,0.329371,0.205303,4,465,3465
4.13966,69.0333,3.70962,53.932,0.272976,0.293445,0.295669,0.28983,0.198773,4,466,3466
4.16856,68.1082,4.03916,56.4425,0.251668,0.2752,0.261307,0.270484,0.204024,4,467,3467
4.16498,67.6867,3.82165,55.3683,0.241693,0.285122,0.288814,0.281787,0.200465,4,468,3468
4.19545,66.9674,3.5328,54.9727,0.250753,0.273946,0.329929,0.274914,0.201405,4,469,3469
4.16505,67.231,3.87907,53.7674,0.264155,0.27047,0.302987,0.267357,0.197752,4,470,3470
4.22041,67.5302,4.0085,54.1425,0.255239,0.27464,0.441273,0.229182,0.20042,4,471,3471
4.17213,68.9874,3.69725,53.3555,0.262421,0.270361,0.343054,0.299422,0.201345,4,472,3472
4.09503,70.1993,3.64787,52.2479,0.291648,0.2562,0.2642,0.338186,0.203607,4,473,3473
4.07788,70.223,3.28158,47.8944,0.291193,0.282852,0.268422,0.337566,0.200948,4,474,3474
4.07299,70.146,3.58152,52.869,0.289942,0.287668,0.289553,0.311451,0.199057,4,475,3475
3.97266,68.4549,4.156,51.046,0.27321,0.277949,0.310975,0.373624,0.204753,4,476,3476
3.92503,68.3686,3.69498,53.5099,0.292844,0.299007,0.222546,0.283641,0.198853,4,477,3477
3.94646,70.1322,3.7034,52.634,0.292805,0.2956,0.214815,0.3163,0.198864,4,478,3478
3.89284,71.4706,4.04247,50.3204,0.286792,0.280469,0.271901,0.366169,0.203468,4,479,3479
3.97301,71.0689,3.74297,50.8892,0.28999,0.281068,0.261251,0.324661,0.200459,4,480,3480
4.03015,68.4248,4.13252,54.1608,0.291724,0.281281,0.263294,0.379691,0.200729,4,481,3481
4.02814,66.8619,4.13343,55.0738,0.304842,0.289449,0.19574,0.273014,0.202819,4,482,3482
4.05461,67.8041,3.96062,52.7803,0.301746,0.291498,0.164824,0.281985,0.202237,4,483,3483
4.00228,70.0322,3.73486,51.9957,0.293517,0.30368,0.227275,0.310264,0.200927,4,484,3484
4.00846,68.6522,4.05922,54.7858,0.298852,0.301835,0.192363,0.318448,0.203278,4,485,3485
3.978,68.2563,3.88806,48.6208,0.282864,0.315992,0.287019,0.355906,0.202068,4,486,3486
4.03917,66.2361,4.34978,49.9545,0.286174,0.296702,0.293218,0.348284,0.205912,4,487,3487
4.03232,66.5995,3.53256,54.9174,0.278634,0.273617,0.301018,0.315643,0.199797,4,488,3488
4.01101,65.5475,3.60672,55.0281,0.292668,0.274488,0.35032,0.337804,0.201201,4,489,3489
4.07033,66.4619,3.66528,55.6541,0.293519,0.285431,0.440994,0.361328,0.198497,4,490,3490
4.09749,67.706,3.71416,52.758,0.278891,0.28990899999999997,0.390509,0.308374,0.202261,4,491,3491
4.10717,68.5915,4.21236,53.5844,0.26624,0.26831700000000003,0.348723,0.309464,0.205223,4,492,3492
4.09264,69.1492,3.90082,52.6829,0.260537,0.27755,0.359217,0.309519,0.19873,4,493,3493
4.03074,68.9462,3.64238,49.5137,0.250166,0.263641,0.178582,0.412844,0.203218,4,494,3494
4.02935,69.7938,3.36047,51.8748,0.2634,0.268997,0.253345,0.358753,0.199986,4,495,3495
4.05764,68.5814,3.59026,49.5044,0.261988,0.282854,0.247329,0.373273,0.200037,4,496,3496
4.06264,69.0273,3.937,54.2643,0.275286,0.261752,0.331185,0.317564,0.203402,4,497,3497
3.95275,70.7438,3.61228,50.3966,0.300582,0.252947,0.216365,0.312606,0.201019,4,498,3498
3.92189,66.9988,3.81663,52.4276,0.303588,0.2538,0.306913,0.388179,0.201199,4,499,3499
3.93918,68.6108,3.57317,48.5723,0.311596,0.276172,0.259177,0.279178,0.198959,4,500,3500
3.99278,68.9081,3.73711,51.1298,0.307635,0.264678,0.223035,0.320025,0.202849,4,501,3501
3.90219,68.8816,3.67064,48.9748,0.318973,0.266998,0.275878,0.331172,0.200862,4,502,3502
3.99282,64.8796,3.50599,52.7332,0.323412,0.262918,0.202848,0.389082,0.201284,4,503,3503
4.01099,66.1342,3.43562,53.4851,0.334024,0.261289,0.142209,0.421244,0.203008,4,504,3504
4.03238,65.81,4.34516,49.9714,0.291887,0.28558,0.315736,0.31793,0.199369,4,505,3505
3.98265,68.3132,3.59045,47.9275,0.29021,0.29462699999999997,0.220992,0.325527,0.205939,4,506,3506
3.99596,68.9599,3.61187,48.3658,0.292234,0.296669,0.256197,0.298997,0.203133,4,507,3507
4.05924,69.2402,3.99561,52.0959,0.286806,0.283784,0.292859,0.287193,0.202738,4,508,3508
4.07667,68.2679,3.94799,51.5005,0.284856,0.261815,0.308737,0.323407,0.204265,4,509,3509
4.09094,67.4488,3.92776,51.8205,0.284491,0.271334,0.342091,0.32619,0.198516,4,510,3510
4.09233,70.3092,3.85306,50.0391,0.281994,0.264934,0.220107,0.326437,0.200185,4,511,3511
4.04698,70.3492,4.23726,51.5981,0.271848,0.265285,0.388361,0.346427,0.20225,4,512,3512
4.02954,69.6737,3.47401,55.6777,0.280582,0.25147,0.260291,0.332184,0.201313,4,513,3513
4.00371,70.1954,3.32025,55.3803,0.281221,0.256589,0.231068,0.314307,0.202263,4,514,3514
4.08515,67.9026,3.48841,55.3931,0.278467,0.244181,0.309874,0.307302,0.19965,4,515,3515
4.17969,67.7654,3.65078,52.879,0.296097,0.255632,0.304859,0.273688,0.20079,4,516,3516
4.15585,68.8681,3.79689,51.4286,0.28413,0.261777,0.267781,0.324024,0.207208,4,517,3517
4.08124,66.7663,3.74466,50.2275,0.259935,0.290604,0.238896,0.318718,0.19842,4,518,3518
4.05599,67.4675,3.54323,51.8571,0.298791,0.274629,0.127928,0.29302,0.200071,4,519,3519
4.04181,67.941,4.01925,50.0933,0.299106,0.284313,0.2263,0.321602,0.204562,4,520,3520
4.03344,66.3945,4.31385,51.3348,0.298649,0.2893,0.293856,0.341107,0.197696,4,521,3521
3.98734,65.8194,3.84877,51.1824,0.294223,0.278198,0.269107,0.307385,0.204704,4,522,3522
3.97119,66.798,3.9752,49.758,0.309843,0.294153,0.192706,0.36248,0.197009,4,523,3523
3.94296,67.9609,3.78766,48.5452,0.315428,0.279983,0.246173,0.33495,0.206984,4,524,3524
3.91589,67.9412,3.74347,49.959,0.288566,0.286942,0.226894,0.392847,0.199852,4,525,3525
3.94826,67.6806,3.66349,52.5952,0.279128,0.252987,0.239642,0.287711,0.202831,4,526,3526
3.92707,65.2894,4.00607,54.2288,0.295837,0.267971,0.144723,0.341004,0.201678,4,527,3527
3.94705,67.1118,3.61288,50.5509,0.290019,0.288593,0.130567,0.346012,0.20169,4,528,3528
3.94281,67.1006,3.91823,48.5279,0.286903,0.292818,0.260355,0.316985,0.204991,4,529,3529
3.99338,67.4533,3.93185,49.6768,0.30183,0.309379,0.199367,0.282401,0.205525,4,530,3530
4.12763,66.7964,3.82659,56.5479,0.293433,0.286171,0.253726,0.304602,0.199629,4,531,3531
4.20631,68.049,3.47128,48.2624,0.283418,0.295972,0.212354,0.365221,0.203684,4,532,3532
4.22387,68.8394,3.64173,48.1149,0.282942,0.287981,0.285869,0.360144,0.206832,4,533,3533
4.16919,70.0377,3.57148,48.79,0.29241,0.300729,0.243914,0.300271,0.197273,4,534,3534
4.29453,70.6466,3.70246,49.4723,0.293196,0.281961,0.250138,0.299626,0.205756,4,535,3535
4.26504,70.1078,3.75439,55.6696,0.275603,0.289534,0.284054,0.261532,0.198595,4,536,3536
4.25778,70.3606,3.70028,56.4427,0.278608,0.303339,0.393687,0.269129,0.198434,4,537,3537
4.25588,70.2009,3.60849,52.7551,0.313009,0.280945,0.280385,0.324108,0.20633,4,538,3538
4.21814,69.9122,3.50874,52.833,0.305579,0.279662,0.315615,0.272949,0.200213,4,539,3539
4.22797,68.579,4.1209,51.5281,0.288678,0.265747,0.299762,0.269366,0.203138,4,540,3540
4.20427,68.4082,3.56285,51.9472,0.288958,0.279327,0.323442,0.269687,0.201746,4,541,3541
4.20681,68.0599,4.0968,55.4095,0.29423,0.29787400000000003,0.22688,0.251823,0.204307,4,542,3542
4.17162,66.1199,3.71279,51.4474,0.287235,0.263575,0.231883,0.342577,0.19856,4,543,3543
4.22333,64.0197,3.90149,49.918,0.318604,0.268203,0.236511,0.323993,0.205078,4,544,3544
4.24378,64.9783,3.9477,49.9726,0.320982,0.274844,0.230186,0.284673,0.202828,4,545,3545
4.25676,68.7718,3.53881,51.4256,0.301644,0.276533,0.189205,0.27354,0.200935,4,546,3546
4.29807,71.4066,3.81465,49.8782,0.290937,0.314532,0.25289,0.351714,0.20265,4,547,3547
4.31452,68.6931,3.74837,51.0886,0.272638,0.299135,0.23595,0.280205,0.200623,4,548,3548
4.258,67.5881,4.1931,50.6023,0.285231,0.323197,0.327134,0.316198,0.205641,4,549,3549
4.10848,69.0201,3.46584,51.7641,0.276205,0.315842,0.316667,0.305602,0.197102,4,550,3550
4.06594,67.9469,3.69571,52.0563,0.305065,0.319873,0.289184,0.353977,0.198247,4,551,3551
4.04851,67.6834,3.93501,51.2026,0.292578,0.299142,0.287538,0.323304,0.203344,4,552,3552
3.89034,68.6847,3.97097,55.2004,0.291827,0.264609,0.279686,0.253998,0.200075,4,553,3553
3.8714,69.2113,3.84567,55.2496,0.284764,0.269773,0.237535,0.257697,0.201081,4,554,3554
3.99342,66.9665,4.20783,51.6767,0.271679,0.300001,0.258161,0.331175,0.205252,4,555,3555
3.93996,66.873,3.9099,50.2154,0.28968,0.294646,0.217228,0.24725,0.199498,4,556,3556
4.01853,66.7412,4.36221,50.7879,0.289174,0.304995,0.368573,0.226076,0.207388,4,557,3557
3.98946,68.0449,3.31338,50.713,0.271503,0.316092,0.349507,0.316116,0.196979,4,558,3558
4.13406,68.7145,3.60784,52.1616,0.27355,0.296113,0.214703,0.322758,0.207069,4,559,3559
4.10203,68.6814,3.34572,50.7978,0.265647,0.310628,0.209861,0.327932,0.198112,4,560,3560
4.16145,68.6446,3.79781,53.4757,0.265337,0.240522,0.204389,0.275236,0.204041,4,561,3561
4.13164,70.6518,3.77619,50.9884,0.254567,0.26376,0.232529,0.333357,0.200727,4,562,3562
4.09311,71.9255,3.89952,49.514,0.268625,0.277913,0.259779,0.319119,0.199662,4,563,3563
3.968,69.8042,4.07015,54.4885,0.290892,0.254396,0.463192,0.289302,0.204802,4,564,3564
3.93773,70.0927,3.9299,49.9437,0.288198,0.254852,0.369829,0.323946,0.203355,4,565,3565
3.89893,67.7362,3.84766,54.7613,0.294843,0.270778,0.442845,0.330486,0.20006,4,566,3566
3.93347,65.4979,3.87163,58.8513,0.298199,0.28073,0.453709,0.299733,0.202947,4,567,3567
3.97607,67.1238,3.61526,55.5757,0.285188,0.27999,0.431811,0.263273,0.199519,4,568,3568
3.9557,67.3284,3.95008,55.5497,0.296226,0.263238,0.500982,0.272924,0.20048,4,569,3569
3.99603,68.3804,3.63083,50.5811,0.310094,0.281852,0.475904,0.291742,0.198138,4,570,3570
4.04654,67.2657,3.80783,51.3386,0.296673,0.297368,0.386533,0.2639,0.199707,4,571,3571
3.92321,66.3596,3.41782,56.0237,0.322794,0.284525,0.428162,0.299936,0.203206,4,572,3572
4.00291,67.482,3.87113,49.4443,0.31948,0.279839,0.242867,0.303318,0.19942,4,573,3573
4.01141,66.7504,3.84849,50.7976,0.314087,0.290771,0.283167,0.298936,0.198154,4,574,3574
4.01027,67.0078,4.01798,52.757,0.318878,0.287664,0.332246,0.30913,0.198585,4,575,3575
