TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
3.77472,32.8706,8.10245,55.2622,0.53643,139.283,4.86943,0.189206,2.76897e-4,0.367172,0.264772,0.276732,0.183605,0.13026,0.402995,0.213017,0.660643,0.387387,0.194614,0.208831,4,409,3409
3.45036,52.2069,6.20303,52.4001,0.658684,101.633,5.45197,0.145688,2.98539e-4,0.288381,0.0735323,0.124471,0.220628,0.273372,0.368849,0.416313,0.424456,0.438295,0.199568,0.210591,4,410,3410
3.1559,50.5553,4.1059,47.5444,0.696962,115.197,5.77297,0.166892,3.08126e-4,0.334238,0.204699,0.161481,0.177879,0.278101,0.506773,0.448978,0.47166400000000003,0.489523,0.195034,0.204954,4,411,3411
3.16133,49.1984,4.5554,34.7062,0.659978,131.713,5.31659,0.157095,3.74437e-4,0.309799,0.260974,0.0379431,0.287982,0.176365,0.308018,0.25745,0.51301,0.533101,0.192456,0.209813,4,412,3412
3.23568,55.5026,3.6954,38.0969,0.864209,122.383,4.96628,0.17691,3.19491e-4,0.339725,0.205307,0.361982,0.307647,0.263728,0.39465,0.388177,0.292994,0.594272,0.201837,0.211705,4,413,3413
3.60096,54.0191,3.65994,45.2129,0.797914,119.567,6.05913,0.122853,3.64412e-4,0.36735,0.247476,0.0105002,0.121684,0.280839,0.276005,0.375346,0.574098,0.258766,0.183501,0.207573,4,414,3414
3.74725,53.6809,3.92141,38.9136,0.749362,121.362,4.17207,0.130323,2.97327e-4,0.330572,0.26743,0.178302,0.195063,0.264249,0.326902,0.431741,0.502301,0.525915,0.200991,0.211983,4,415,3415
4.25973,55.038,3.94791,50.5749,0.73338,141.679,5.52957,0.138778,3.8805e-4,0.476932,0.14667,0.026164,0.153358,0.554588,0.324333,0.31165,0.543128,0.371204,0.179339,0.194987,4,416,3416
4.07831,52.6466,4.053,51.472,0.726888,135.025,5.68896,0.161729,4.00317e-4,0.479927,0.175951,0.00264161,0.248265,0.422262,0.428388,0.272283,0.364075,0.453143,0.184458,0.201022,4,417,3417
4.27152,60.1462,3.93734,47.2674,0.857892,132.327,5.44197,0.118349,4.11337e-4,0.548186,0.140111,0.00841374,0.185547,0.373627,0.49339,0.185354,0.690185,0.306085,0.187331,0.210901,4,418,3418
4.52821,48.8209,4.38367,45.5032,0.962066,121.616,3.37547,0.17304,3.24372e-4,0.301152,0.169057,0.272392,0.314472,0.447656,0.0918202,0.626243,0.373074,0.522917,0.184819,0.220962,4,419,3419
4.7996,49.2106,4.33333,48.8563,0.666632,132.075,3.63869,0.19618,3.09529e-4,0.497453,0.087322,0.132162,0.206301,0.250856,0.408954,0.339524,0.350411,0.350916,0.203642,0.206871,4,420,3420
4.8959,61.7617,2.87963,41.9771,0.91194,131.279,4.97086,0.1939,4.06745e-4,0.399981,0.393654,0.065811,0.214211,0.348119,0.393197,0.349807,0.578743,0.349805,0.197731,0.208919,4,421,3421
3.99556,53.4726,4.08174,50.8905,1.03983,98.6635,4.88362,0.137859,2.95439e-4,0.301765,0.0494825,0.172715,0.237766,0.323568,0.477942,0.439769,0.546607,0.545154,0.189933,0.204218,4,422,3422
3.85472,59.8608,4.34724,43.148,0.749277,101.974,4.95716,0.234603,3.54554e-4,0.381333,0.232297,0.00802745,0.225338,0.155144,0.298752,0.271565,0.576814,0.521904,0.19726,0.216025,4,423,3423
4.46849,47.437,4.10083,38.1532,0.75343,130.663,4.93039,0.186899,3.12215e-4,0.382328,0.211586,0.34899,0.23303,0.540927,0.327946,0.354775,0.542506,0.600802,0.188269,0.209181,4,424,3424
4.38555,59.3517,3.51483,45.3912,0.957987,121.389,4.46584,0.119091,3.43012e-4,0.391109,0.140543,0.137832,0.202801,0.267811,0.33283,0.322719,0.579665,0.329972,0.193829,0.206112,4,425,3425
4.43796,48.8116,4.50212,45.4009,0.896129,98.7849,4.2456,0.133095,3.57225e-4,0.353121,0.0494063,0.216686,0.187292,0.228951,0.402264,0.299297,0.430826,0.229406,0.193896,0.195463,4,426,3426
4.07401,50.5031,4.12341,42.2016,0.934599,103.257,4.89133,0.126187,3.24129e-4,0.411947,0.0872886,0.030195,0.249249,0.28135,0.432303,0.272613,0.740823,0.225917,0.18806,0.211381,4,427,3427
4.48831,56.4723,3.52251,49.6654,0.705494,129.599,4.52155,0.18807,4.07426e-4,0.476216,0.289399,0.270136,0.290938,0.46899,0.292016,0.465935,0.313766,0.535113,0.194392,0.20994,4,428,3428
4.78002,49.1522,4.49223,51.9106,0.950191,113.756,5.20985,0.101395,3.11085e-4,0.40427,0.252318,0.0222304,0.362446,0.194001,0.457352,0.291392,1.12789,0.405735,0.18607,0.207985,4,429,3429
4.82044,48.3354,3.2304,39.1087,0.826633,116.716,5.94614,0.0731748,3.42891e-4,0.316217,0.184723,0.0988523,0.349358,0.255,0.361826,0.299697,0.822921,0.682582,0.182242,0.217084,4,430,3430
4.90096,50.7062,3.59822,35.3109,0.89249,91.3931,5.10051,0.108911,2.93806e-4,0.359812,0.141111,0.0412906,0.462631,0.168295,0.400884,0.351655,0.757413,0.387402,0.180296,0.211267,4,431,3431
5.67028,60.6308,3.79124,52.6668,0.92288,114.865,5.68766,0.199284,4.39153e-4,0.446752,0.236925,0.075893,0.144769,0.433784,0.28761,0.353965,0.482923,0.37037,0.204119,0.204911,4,432,3432
4.9310600000000004,52.8478,4.33929,47.0806,0.855879,130.94,4.49114,0.216134,4.18965e-4,0.32606,0.108808,0.113266,0.355432,0.220157,0.31202,0.313863,0.288976,0.541149,0.17882,0.220693,4,433,3433
3.77732,59.3076,3.66267,46.5664,0.736209,106.133,5.41773,0.104286,2.78564e-4,0.438743,0.356421,0.103029,0.192666,0.641508,0.473429,0.483383,0.418948,0.324643,0.19881,0.201145,4,434,3434
3.82321,48.0458,3.37608,48.4655,0.75757,127.331,5.95251,0.179537,4.40049e-4,0.299354,0.258509,0.33980900000000003,0.153133,0.211246,0.18308,0.389251,0.478538,0.452883,0.192875,0.221844,4,435,3435
4.06186,50.3466,5.00129,42.159,0.670866,140.755,4.45711,0.108565,3.24359e-4,0.457986,0.156115,0.0765718,0.35956,0.2598,0.195987,0.439952,0.730287,0.282519,0.194779,0.217506,4,436,3436
3.85457,54.1119,4.22201,49.4168,0.820408,128.749,5.07364,0.0895912,2.9346e-4,0.37757,0.11977,0.0242353,0.246872,0.246511,0.645795,0.516081,0.643545,0.456685,0.191923,0.216816,4,437,3437
3.59498,50.2577,3.4719,44.939,0.740361,97.365,4.54338,0.0821321,3.21763e-4,0.456544,0.193073,0.109933,0.262385,0.227808,0.198885,0.212093,0.559148,0.424242,0.196016,0.205005,4,438,3438
4.25474,54.9676,3.96502,48.8092,0.780393,126.604,6.46816,0.101808,3.17661e-4,0.425367,0.212807,0.024965,0.360603,0.157237,0.300532,0.777492,0.618047,0.483089,0.17907,0.211286,4,439,3439
4.18075,45.0685,4.46415,46.8671,0.750966,107.138,5.25562,0.157715,3.33286e-4,0.41266,0.198485,0.00541857,0.308605,0.467277,0.330712,0.473166,0.601792,0.51787,0.196494,0.20082,4,440,3440
4.09517,44.6989,5.33003,44.59,0.657768,115.805,4.89356,0.158645,2.46854e-4,0.422684,0.349563,0.00151335,0.367536,0.176223,0.243195,0.317263,0.493811,0.473051,0.195243,0.211067,4,441,3441
4.07083,51.6391,3.8699,47.1869,0.6359,105.129,4.89738,0.110772,2.85367e-4,0.308049,0.167743,0.00119623,0.187038,0.262607,0.126938,0.320939,0.63444,0.423786,0.189807,0.213753,4,442,3442
4.2349,55.0453,4.67886,51.1419,0.762724,109.225,5.24667,0.203748,2.34254e-4,0.377864,0.185383,0.0372659,0.240352,0.321404,0.0869352,0.293859,0.734341,0.829422,0.195776,0.225618,4,443,3443
3.66305,56.6287,3.57839,35.4829,0.919242,110.475,5.31001,0.0885952,2.98656e-4,0.347337,0.331192,0.163697,0.518597,0.019161,0.338068,0.387055,0.683784,0.297218,0.188906,0.194886,4,444,3444
3.54665,56.8333,4.36418,43.7418,0.740919,102.562,3.98738,0.1683,2.80746e-4,0.471967,0.224377,0.108405,0.207297,0.00206256,0.459289,0.423443,0.454289,0.569895,0.197222,0.217485,4,445,3445
3.26561,59.3917,5.09382,48.2625,0.91334,130.906,4.88869,0.142737,3.34053e-4,0.537709,0.338606,0.486699,0.4704,0.00328505,0.563137,0.516197,0.864036,0.416919,0.191485,0.204846,4,446,3446
3.53573,33.7133,5.89635,56.6454,0.534491,113.333,4.76683,0.132609,3.69963e-4,0.417243,0.280461,0.0481669,0.153229,0.00647713,0.292732,0.388184,0.376757,0.512668,0.193057,0.210263,4,447,3447
3.74728,51.5743,5.29674,63.7862,0.825087,122.039,4.87431,0.213974,2.30404e-4,0.655663,0.342018,0.404558,0.388644,0.0208791,0.227171,0.460706,0.885384,0.512821,0.194143,0.203399,4,448,3448
4.18092,54.2792,4.97441,57.7231,0.739226,114.358,4.6894,0.211102,2.47614e-4,0.546406,0.198429,0.0465826,0.424358,0.0938857,0.275729,0.465401,0.526828,0.669151,0.190072,0.234848,4,449,3449
4.61812,44.5075,5.12728,49.9486,0.747666,125.006,4.54936,0.165025,4.19331e-4,0.448539,0.263092,0.484939,0.350278,0.100994,0.353231,0.33816,0.402348,0.22796,0.194655,0.196024,4,450,3450
4.44068,46.6277,5.2073,48.5896,0.712497,121.255,5.38504,0.152139,4.48218e-4,0.424522,0.300671,0.232024,0.328006,0.0771556,0.235712,0.322421,0.615149,0.244917,0.187834,0.207898,4,451,3451
4.52796,47.4193,5.06945,49.3807,0.704893,117.262,5.37411,0.150552,4.46752e-4,0.430227,0.287452,0.258245,0.330372,0.0806056,0.205125,0.322798,0.656658,0.236692,0.190436,0.205453,4,452,3452
3.96093,50.8911,4.9482,53.3961,0.678318,111.811,4.72867,0.120455,2.80157e-4,0.357679,0.42531,0.260528,0.207376,0.0839244,0.198206,0.385348,0.581111,0.554674,0.193405,0.216544,4,453,3453
3.75176,59.3039,3.42082,43.2781,0.79844,123.145,5.08722,0.103518,3.82467e-4,0.24144,0.224909,0.195786,0.351756,0.0703024,0.188027,0.344588,0.637794,0.322564,0.191795,0.215761,4,454,3454
3.80833,52.3605,4.15784,50.7633,0.853142,113.805,5.05721,0.157178,3.41936e-4,0.271155,0.161509,0.201207,0.251027,0.0651349,0.278368,0.366392,0.287165,0.282868,0.196457,0.215678,4,455,3455
4.2175,54.1839,5.99958,52.1537,0.81669,138.689,4.20023,0.17298,4.31801e-4,0.332757,0.205983,0.219399,0.284301,0.186,0.52779,0.396134,0.440524,0.702717,0.193623,0.209383,4,456,3456
3.73319,48.6586,4.03187,51.2077,0.676439,110.679,5.77959,0.111121,2.45182e-4,0.357175,0.0494684,0.0452958,0.251037,0.353925,0.142512,0.308876,0.466743,0.330536,0.192053,0.205663,4,457,3457
4.26883,55.685,3.85151,43.1439,0.724063,120.43,5.45015,0.180712,3.58543e-4,0.342468,0.282584,0.178507,0.275805,0.570418,0.307223,0.358338,0.601239,0.4415,0.197544,0.215984,4,458,3458
3.6849,55.6106,3.96557,51.6613,0.905444,130.034,4.58695,0.171382,3.60513e-4,0.412485,0.186164,0.0536475,0.290469,0.170605,0.338509,0.359746,0.429607,0.287877,0.184501,0.197564,4,459,3459
3.87198,50.5689,4.21816,49.3806,0.864749,112.46,3.99091,0.132532,3.23948e-4,0.295592,0.204018,0.0734499,0.305458,0.205619,0.22962,0.449751,0.726719,0.511633,0.199257,0.220823,4,460,3460
3.997,47.6495,5.7271,61.5463,0.673905,93.613,4.26521,0.124228,3.00131e-4,0.503559,0.25028,0.244022,0.473075,0.168005,0.494814,0.377746,0.544352,0.467041,0.187218,0.200449,4,461,3461
4.18947,46.0892,4.68796,56.7963,0.772035,100.871,4.54047,0.0890281,2.25862e-4,0.522008,0.260238,0.151933,0.3431,0.0455968,0.185598,0.410816,0.723963,0.644862,0.19985,0.219771,4,462,3462
4.57922,43.997,4.5989,54.7999,0.654853,108.698,4.47373,0.165092,3.11697e-4,0.432363,0.552497,0.382658,0.25871,0.177458,0.199547,0.585409,0.714189,0.381018,0.185729,0.195136,4,463,3463
3.94574,50.1893,4.70945,40.6042,0.829764,83.0605,5.23948,0.0967963,2.59628e-4,0.326889,0.197986,0.0372077,0.197309,0.0658688,0.308702,0.224414,0.779453,0.691487,0.198381,0.218505,4,464,3464
4.0683,52.9082,3.52314,51.3478,0.746139,109.753,4.95222,0.0986849,2.82595e-4,0.321733,0.0801942,0.231167,0.275138,0.466169,0.263853,0.473465,0.40583,0.306177,0.189708,0.195182,4,465,3465
4.35188,48.4049,4.85267,54.8646,0.723045,111.441,5.18091,0.103242,2.73736e-4,0.344662,0.0978494,0.0413278,0.252772,0.266712,0.226483,0.203605,0.551969,0.529887,0.193111,0.23830200000000001,4,466,3466
4.56929,52.8236,3.89564,56.609,0.82737,122.745,5.36057,0.112429,3.13882e-4,0.450301,0.222366,0.104887,0.305639,0.454676,0.315886,0.215266,0.431208,0.710873,0.191367,0.223747,4,467,3467
4.4092,60.2737,2.53548,45.4431,0.94547,111.224,4.77912,0.11594,3.0912e-4,0.487264,0.103671,0.237106,0.338487,0.177954,0.165052,0.455639,0.441596,0.409353,0.182319,0.207083,4,468,3468
4.7394,53.5658,5.15028,46.6215,0.716632,120.378,3.79843,0.137055,3.751e-4,0.548765,0.365093,0.0836295,0.265178,0.325571,0.472066,0.45057,0.548926,0.273869,0.197764,0.217151,4,469,3469
3.95204,55.4558,3.21937,39.669,0.86081,89.802,5.99459,0.0724675,2.00301e-4,0.37547,0.194374,0.0445864,0.47485,0.213042,0.311955,0.330408,0.806834,0.611944,0.188133,0.211037,4,470,3470
4.1242,50.8985,4.42768,46.2846,0.850252,127.195,3.77959,0.115519,3.57466e-4,0.437749,0.185659,0.136114,0.325016,0.247131,0.140101,0.314147,0.39283,0.274836,0.198667,0.21026,4,471,3471
4.15423,54.652,3.16891,38.913,0.78196,113.254,5.01026,0.113733,2.31458e-4,0.446294,0.208495,0.111706,0.264197,0.482388,0.615679,0.412349,0.813763,0.804594,0.18698,0.215259,4,472,3472
4.20148,57.2936,2.81565,41.4266,0.821586,110.921,5.22788,0.172308,3.33192e-4,0.478151,0.148518,0.4581,0.161567,0.304521,0.477529,0.322992,0.827601,0.528415,0.20377,0.208104,4,473,3473
3.9911,53.3265,3.35006,45.2519,0.715949,116.84,6.33199,0.155599,3.58077e-4,0.46396,0.176679,0.0972723,0.178181,0.244231,0.279877,0.370965,0.797153,0.393228,0.187746,0.190189,4,474,3474
3.8544,43.5391,5.02388,54.0317,0.711816,143.819,3.85921,0.150146,2.91051e-4,0.31766,0.125173,0.163327,0.32374000000000003,0.310785,0.656454,0.362375,0.56168,0.542178,0.189105,0.203954,4,475,3475
4.20589,52.6354,5.0191,48.1057,0.757029,121.926,5.27319,0.135054,3.21898e-4,0.424151,0.193353,0.0402754,0.274535,0.285681,0.228991,0.463825,0.575894,0.311019,0.196134,0.210252,4,476,3476
4.16448,56.7648,3.81984,42.6742,0.89974,108.739,5.08384,0.0985621,2.88419e-4,0.329363,0.220106,0.0749512,0.243909,0.232167,0.146628,0.404482,0.594328,0.301092,0.193498,0.222743,4,477,3477
4.39916,43.1222,5.21376,56.3131,0.655343,145.519,4.1574,0.200664,3.43114e-4,0.409088,0.163662,0.0511595,0.251057,0.282826,0.26745,0.443424,0.235452,0.598767,0.198377,0.217064,4,478,3478
4.28862,53.3081,3.39448,44.8395,0.765643,100.219,5.7691,0.111588,4.03534e-4,0.445982,0.128133,0.289014,0.13946,0.210519,0.348434,0.58101,0.789337,0.526837,0.196221,0.219223,4,479,3479
4.0134,57.4888,3.15357,46.6811,0.877608,106.726,5.18626,0.1156,3.09505e-4,0.501661,0.214449,0.164296,0.0938246,0.291872,0.196665,0.433849,0.582145,0.398748,0.189009,0.211702,4,480,3480
4.61417,60.2134,4.30495,56.9151,0.723966,129.81,4.97001,0.128545,4.18017e-4,0.666952,0.290013,0.0723561,0.210538,0.625501,0.446752,0.429289,0.912084,0.626219,0.187236,0.219658,4,481,3481
4.93062,51.9393,3.26921,38.0001,0.876817,117.034,4.68374,0.114394,3.49051e-4,0.367176,0.177765,0.241369,0.293652,0.199644,0.400441,0.440704,0.356578,0.339185,0.195214,0.203635,4,482,3482
4.22263,53.1833,5.08805,59.3764,0.757035,114.115,4.71202,0.162875,3.39545e-4,0.489834,0.310631,0.0257184,0.355145,0.339417,0.623192,0.588138,0.726366,0.510106,0.190203,0.21571100000000001,4,483,3483
3.83747,55.7038,5.05086,53.5814,0.80215,118.937,4.62622,0.195399,2.39148e-4,0.402175,0.213224,0.226703,0.233576,0.359047,0.451874,0.385642,0.685084,0.532984,0.185106,0.212946,4,484,3484
4.51731,49.6149,4.07426,55.5999,0.764647,100.558,5.77323,0.121109,3.59855e-4,0.406098,0.16896,0.129739,0.548026,0.281983,0.201344,0.413571,0.754285,0.357398,0.196251,0.20515,4,485,3485
4.16009,58.4152,3.65604,45.7599,0.819238,134.128,4.65056,0.175576,2.54906e-4,0.271593,0.20337,0.166529,0.183901,0.259684,0.485929,0.313537,0.668165,0.531929,0.183286,0.211557,4,486,3486
3.34237,44.4712,4.88278,52.7624,0.715235,155.751,5.73616,0.146581,4.07714e-4,0.479805,0.182077,0.216622,0.177813,0.124751,0.349021,0.433088,0.425453,0.707346,0.188876,0.196074,4,487,3487
3.47829,59.1926,3.49684,34.5733,0.852422,111.917,4.98359,0.13015,3.06206e-4,0.278781,0.170064,0.167641,0.258223,0.13466,0.0714254,0.352084,0.524899,0.331635,0.194435,0.218624,4,488,3488
3.67347,46.6523,4.96194,59.923,0.628432,136.469,5.12158,0.20172,3.79022e-4,0.510984,0.135151,0.221885,0.318227,0.191416,0.132918,0.290055,0.29134,0.305298,0.198787,0.218064,4,489,3489
3.87181,47.7779,5.51755,54.9005,0.730623,131.93,5.4173,0.181279,4.63927e-4,0.418739,0.128897,0.204521,0.222937,0.21004,0.140605,0.322494,0.317862,0.375441,0.190865,0.223497,4,490,3490
4.19122,64.2187,3.87424,45.3517,0.738669,102.715,4.5005,0.10391,2.52299e-4,0.3554,0.67167,0.0142828,0.135622,0.0952401,0.296003,0.444004,0.715141,0.514973,0.188909,0.200428,4,491,3491
4.24079,57.4767,4.11707,52.3854,0.937577,125.686,4.58824,0.135928,3.85166e-4,0.405362,0.197005,0.286037,0.207472,0.185841,0.263401,0.354279,0.712262,0.197231,0.200901,0.22308,4,492,3492
4.0022,53.2149,4.54753,45.4771,0.817897,111.918,4.73985,0.169881,3.43731e-4,0.525549,0.0644074,0.128719,0.244458,0.246097,0.365411,0.225596,0.416346,0.470167,0.183618,0.199118,4,493,3493
3.60638,56.7286,3.48009,46.5854,0.834634,100.728,5.84718,0.135302,3.67677e-4,0.358655,0.181496,0.120686,0.245378,0.00813877,0.73717,0.430633,0.407668,0.307481,0.193853,0.220126,4,494,3494
3.82365,48.6455,3.50497,46.9147,0.818729,143.314,4.9366,0.124056,3.85397e-4,0.383178,0.207454,0.163323,0.151564,0.0904402,0.4988,0.380635,0.490976,0.501794,0.202083,0.213448,4,495,3495
3.86877,51.9549,4.23222,49.059,0.77655,114.59,5.58308,0.199358,3.96258e-4,0.299993,0.209693,0.107013,0.345229,0.022991,0.218302,0.362266,0.261224,0.281278,0.185347,0.215682,4,496,3496
3.86611,51.2071,4.39287,48.1242,0.723827,119.069,5.67391,0.180937,3.82922e-4,0.334809,0.24834,0.0581322,0.269106,0.0157103,0.186639,0.382807,0.253504,0.302923,0.18294,0.211451,4,497,3497
4.01234,55.8415,4.02857,39.8629,0.966267,147.161,4.69507,0.187246,3.60483e-4,0.40272,0.237168,0.142542,0.741106,0.0298271,0.401193,0.369147,0.584636,0.422512,0.197052,0.217109,4,498,3498
4.39491,48.1566,3.61103,46.8675,0.758721,145.732,4.48298,0.141887,3.61574e-4,0.445475,0.294123,0.256013,0.58195,0.0142916,0.400748,0.301987,0.588841,0.415118,0.192485,0.222849,4,499,3499
4.9364,60.0593,4.12553,48.3128,0.817346,89.9538,6.32213,0.135462,2.2191e-4,0.562718,0.177003,0.499854,0.229295,6.97445e-4,0.44719,0.46047,0.979617,0.47353,0.195138,0.194537,4,500,3500
4.48921,57.4455,3.50203,44.956,0.905993,111.74,5.43682,0.122547,3.35919e-4,0.474686,0.20586,0.0248576,0.553651,0.00344085,0.401622,0.458907,0.684456,0.45734,0.195163,0.207143,4,501,3501
3.44841,48.3141,4.0812,46.4283,0.719697,119.806,4.50727,0.082403,2.6772e-4,0.426,0.284941,0.0854181,0.384624,0.0266538,0.289241,0.441134,0.70891,0.440453,0.192691,0.210399,4,502,3502
4.0272,57.2412,3.17895,42.2464,0.942333,99.8198,5.05535,0.0784607,2.5149e-4,0.323643,0.201475,0.0411961,0.282738,0.128116,0.0823997,0.574411,0.777965,0.376328,0.189378,0.211693,4,503,3503
4.10356,50.7839,5.17681,56.0664,0.704487,125.269,4.98856,0.134829,4.18282e-4,0.36532,0.341697,0.185618,0.24734,0.222806,0.241719,0.390498,0.486364,0.592358,0.192344,0.200683,4,504,3504
3.89419,50.6773,3.67576,44.1147,0.797913,109.929,4.29833,0.119271,3.50276e-4,0.361135,0.141417,0.0506465,0.183593,0.169852,0.0400348,0.46107,0.644287,0.439111,0.192984,0.209137,4,505,3505
5.22007,62.9147,3.98727,50.0721,0.978273,124.822,4.92844,0.156738,3.44025e-4,0.589544,0.242838,0.11228,0.163639,0.153792,0.515071,0.366699,0.533179,0.501277,0.196205,0.20871,4,506,3506
5.277,46.3635,6.03539,64.5424,0.532605,116.373,3.84494,0.235034,3.35536e-4,0.461063,0.245588,0.00537487,0.16752,0.197257,0.253399,0.347701,0.319014,0.364723,0.183178,0.209683,4,507,3507
4.62231,44.2451,5.34681,53.1317,0.666852,121.729,4.51531,0.108886,3.59159e-4,0.48961,0.149696,0.2638,0.160905,0.267902,0.35363,0.393076,0.51341,0.405034,0.205637,0.21892,4,508,3508
4.80279,42.4732,4.91418,49.5048,0.681503,129.618,5.24573,0.185038,3.35675e-4,0.474697,0.491077,0.310795,0.134086,0.203577,0.231922,0.374344,0.562519,0.419002,0.177889,0.202548,4,509,3509
4.63808,52.816,3.57239,43.8869,0.86754,89.1257,5.75238,0.0874374,3.1396e-4,0.327324,0.213118,0.0742855,0.361711,0.280117,0.505277,0.276735,0.666678,0.428335,0.193359,0.214059,4,510,3510
4.83677,54.9571,3.44929,53.3548,0.865233,87.9698,5.42781,0.119799,3.21322e-4,0.282024,0.239883,0.155461,0.601237,0.108841,0.314391,0.341602,0.850133,0.329964,0.200973,0.217435,4,511,3511
4.65666,52.7678,5.63815,62.022,0.685961,125.117,4.79761,0.146655,2.70152e-4,0.456498,0.25669,0.061516,0.20058,0.31931,0.219356,0.242147,0.276979,0.523198,0.182417,0.210645,4,512,3512
4.27547,47.0472,5.26074,64.4679,0.52403,134.089,4.87778,0.147454,3.38578e-4,0.374167,0.157424,0.00873038,0.214431,0.378608,0.174283,0.221616,0.410194,0.390835,0.184713,0.207949,4,513,3513
4.47736,42.1344,5.06472,50.485,0.570283,106.729,5.48121,0.0979233,3.09162e-4,0.340181,0.284783,0.41553,0.261014,0.284913,0.226775,0.35965,0.519617,0.244433,0.201786,0.218611,4,514,3514
3.9336,44.7789,6.05035,59.9395,0.612105,131.2,4.63845,0.166547,3.02045e-4,0.49368,0.219274,0.129284,0.220935,0.203813,0.229385,0.34503,0.517645,0.442574,0.182938,0.208706,4,515,3515
3.96506,51.8557,4.38359,41.1743,0.601907,104.94,5.69659,0.133444,3.05518e-4,0.402503,0.305054,0.127316,0.178094,0.3652,0.3294,0.371648,0.637959,0.303983,0.202153,0.211199,4,516,3516
3.87358,50.5825,3.92101,45.6486,0.719739,100.012,5.76759,0.120915,2.99017e-4,0.37925,0.2931,0.120272,0.272444,0.244983,0.392563,0.388047,0.440739,0.240949,0.197043,0.211991,4,517,3517
3.91594,51.7442,3.50079,44.6736,0.887482,104.721,5.12179,0.11707,3.34943e-4,0.29593,0.238867,0.127388,0.180638,0.240463,0.226503,0.418712,0.729017,0.379313,0.194428,0.219814,4,518,3518
4.01429,51.3108,2.87414,39.9819,0.833589,120.179,4.75805,0.134285,3.01163e-4,0.300312,0.245641,0.0439445,0.237608,0.250894,0.460092,0.263728,0.441756,0.319079,0.187185,0.196731,4,519,3519
3.57804,53.3685,4.06487,43.786,0.818916,158.054,5.83135,0.203043,3.52524e-4,0.473895,0.142312,0.103604,0.252554,0.260678,0.461993,0.58483,0.543574,0.480778,0.196511,0.222327,4,520,3520
3.36883,51.8633,3.99994,48.6965,0.812658,139.057,6.99995,0.112525,3.81266e-4,0.569213,0.0988955,0.0342879,0.190164,0.276015,0.378221,0.413924,0.452263,0.416362,0.191309,0.201683,4,521,3521
3.38932,54.6996,2.63707,46.1436,0.747885,109.798,5.09027,0.122708,3.15894e-4,0.477919,0.17322,0.485044,0.272173,0.162946,0.245763,0.368145,0.671466,0.274404,0.192476,0.213471,4,522,3522
3.66855,49.2735,3.91991,45.1602,0.759557,129.125,4.39577,0.141025,2.60414e-4,0.47075,0.264561,0.0477804,0.171782,0.355905,0.417991,0.310839,0.571404,0.43531,0.18691,0.220799,4,523,3523
3.65576,62.1835,3.70979,43.7438,0.868209,121.548,6.13893,0.153235,4.07379e-4,0.506084,0.231543,0.0938197,0.218531,0.194871,0.546,0.467249,0.26703,0.340547,0.200025,0.218864,4,524,3524
3.69337,49.1786,5.80224,45.7585,0.861315,105.324,4.63032,0.117752,3.30756e-4,0.353265,0.321082,0.29463,0.261761,0.294138,0.164952,0.270224,0.574453,0.365339,0.186713,0.22159,4,525,3525
3.05549,62.0976,3.79112,48.1093,0.849362,107.859,4.29257,0.238143,3.49013e-4,0.388552,0.209119,0.0425285,0.141187,0.129267,0.485691,0.341123,0.516881,0.284925,0.199089,0.212778,4,526,3526
3.19795,60.8315,3.20667,37.0854,0.730825,121.401,5.198,0.0984329,3.02021e-4,0.403038,0.137791,0.275971,0.0760842,0.269011,0.168891,0.31588,0.549536,0.373075,0.19786,0.207641,4,527,3527
3.31826,55.6055,3.35299,47.6854,1.0096,128.484,4.51448,0.20716,2.90328e-4,0.342914,0.33393,0.152548,0.15946,0.312593,0.186017,0.530955,0.571549,0.54263,0.189066,0.217535,4,528,3528
3.75698,48.0028,5.78327,63.0149,0.646053,93.867,5.27081,0.0910425,3.74379e-4,0.326605,0.219506,0.195474,0.223833,0.101082,0.41638,0.363916,0.618807,0.420173,0.198709,0.203967,4,529,3529
3.25699,49.5287,6.33761,49.9665,0.759112,103.07,5.24487,0.144669,2.57805e-4,0.480065,0.306674,0.15836,0.177602,0.0460564,0.195902,0.324409,0.722907,0.753921,0.203143,0.211202,4,530,3530
3.55531,53.6257,4.39877,62.4229,0.623791,117.916,5.19738,0.132359,4.02986e-4,0.439604,0.234202,0.00644508,0.337386,0.0898309,0.407025,0.386582,0.414172,0.277036,0.18639,0.206126,4,531,3531
3.44273,58.6249,4.30139,56.7096,0.82295,115.144,5.48737,0.163096,3.43618e-4,0.436623,0.242714,0.00509878,0.260145,0.0366623,0.391119,0.371662,0.71278,0.373875,0.192747,0.213947,4,532,3532
3.86388,51.4522,3.01468,38.9084,0.822926,123.453,4.85769,0.137938,4.43679e-4,0.372194,0.152764,0.128763,0.18348,0.19905,0.475586,0.492558,0.384443,0.355637,0.195686,0.210503,4,533,3533
4.28774,56.1848,3.92069,49.0147,0.914527,147.269,5.70814,0.203859,3.81322e-4,0.527186,0.262682,0.24458,0.205493,0.322414,0.260824,0.408086,0.491772,0.276493,0.201889,0.217689,4,534,3534
