TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
4.11042,68.703,3.73226,47.3758,1.10526,0.30279,0.334593,0.143305,0.274189,0.320338,0.200464,4,116,3116
4.16478,70.0756,4.05032,51.0817,1.11794,0.329826,0.307871,0.136579,0.264726,0.374967,0.207623,4,117,3117
4.09816,75.2477,3.82261,48.2979,1.05539,0.292232,0.301603,0.198873,0.208915,0.300354,0.204375,4,118,3118
4.16404,71.6344,3.76024,48.6973,1.03495,0.295968,0.316966,0.176976,0.29103,0.277474,0.19385,4,119,3119
4.13031,72.6842,3.83614,48.9002,1.06297,0.270282,0.332945,0.261572,0.252558,0.327915,0.196986,4,120,3120
4.03625,74.2536,3.7874,48.4438,1.09068,0.273028,0.358339,0.0680889,0.237595,0.39284,0.199841,4,121,3121
3.98478,73.0474,3.76002,51.2317,1.05127,0.281228,0.318361,0.180993,0.249286,0.333366,0.199608,4,122,3122
3.97336,75.1196,3.69751,48.4588,1.08811,0.295186,0.268174,0.0864642,0.357922,0.343755,0.201126,4,123,3123
3.91786,73.1548,3.77399,48.2952,1.07399,0.296757,0.310548,0.016435,0.292021,0.286403,0.196537,4,124,3124
3.92403,73.1414,3.75487,47.9374,1.06515,0.293626,0.314227,0.0280265,0.268892,0.28425,0.198178,4,125,3125
3.99491,70.265,3.6877,50.9398,1.13896,0.289778,0.303363,0.259779,0.3337,0.260831,0.203213,4,126,3126
3.96549,76.6628,3.71999,48.7329,1.08469,0.313196,0.342566,0.0593189,0.33118,0.275694,0.200451,4,127,3127
3.87819,73.6631,3.55691,51.9946,1.1161,0.323309,0.290152,0.264672,0.284033,0.226603,0.19691,4,128,3128
4.0733,70.1232,4.03222,51.0685,1.07178,0.287872,0.312251,0.200959,0.249502,0.231686,0.208579,4,129,3129
4.08752,75.052,3.3069,50.9836,1.0666,0.330211,0.313998,0.247756,0.303357,0.383061,0.204532,4,130,3130
4.13377,71.4887,4.07405,48.4423,1.06793,0.277035,0.324951,0.141527,0.309091,0.341689,0.190386,4,131,3131
4.06752,79.8232,3.23118,49.0514,1.1529,0.29985,0.302482,0.147652,0.245856,0.348797,0.202606,4,132,3132
4.00926,75.79,3.07891,47.8156,1.08146,0.297209,0.300709,0.161857,0.264548,0.296117,0.200068,4,133,3133
3.90676,78.5073,3.2333,48.7307,1.09763,0.300206,0.289372,0.158597,0.313436,0.314882,0.201289,4,134,3134
3.89759,77.9664,2.99834,50.2142,1.18157,0.301054,0.322751,0.294055,0.288083,0.3309,0.201626,4,135,3135
3.98231,72.0772,3.48019,47.3233,1.01084,0.280528,0.322673,0.191911,0.326495,0.304761,0.197976,4,136,3136
3.90854,70.8405,3.82894,51.0749,1.17195,0.280967,0.355696,0.24035,0.268916,0.33735,0.197559,4,137,3137
4.08592,76.7341,3.76776,46.7415,1.09447,0.28869,0.291461,0.233165,0.28747,0.319726,0.199024,4,138,3138
4.06445,74.0135,4.09506,47.9025,1.01505,0.288448,0.29263,0.26559,0.254757,0.346474,0.193576,4,139,3139
4.09006,72.7459,3.70772,46.0152,1.04145,0.289882,0.351089,0.173627,0.332846,0.294533,0.19838,4,140,3140
4.19568,67.6992,4.31984,50.7206,1.05675,0.294022,0.326168,0.190913,0.287214,0.378923,0.202393,4,141,3141
4.21429,71.7487,3.58667,46.5658,1.07979,0.317047,0.315534,0.086427,0.350515,0.32634,0.19725,4,142,3142
4.12059,68.5168,4.14867,50.4106,1.00014,0.293261,0.357761,0.197657,0.237542,0.365158,0.196364,4,143,3143
4.07975,70.2435,3.71918,44.6201,1.11839,0.31745,0.34003,0.0762561,0.328855,0.411561,0.193771,4,144,3144
4.13693,67.8148,4.00732,50.5301,1.17288,0.287256,0.335877,0.187558,0.274883,0.449397,0.202113,4,145,3145
4.13459,73.76,4.56301,48.6411,0.946516,0.281177,0.294354,0.139848,0.234822,0.410193,0.205127,4,146,3146
4.10206,71.3598,3.90495,49.7815,1.00439,0.286709,0.302156,0.0477949,0.200155,0.416292,0.198013,4,147,3147
4.17784,70.8902,4.45428,49.7785,1.00044,0.295823,0.302847,0.0379872,0.289354,0.371368,0.200772,4,148,3148
4.07235,75.6974,3.62831,46.3393,1.15498,0.284598,0.331446,0.115718,0.307877,0.324031,0.199871,4,149,3149
4.11154,76.4027,3.7606,49.4988,1.0301,0.265996,0.279398,0.100753,0.293016,0.320575,0.193422,4,150,3150
4.16202,77.491,3.92371,48.0329,1.1285,0.294572,0.318124,0.144133,0.211146,0.396405,0.205759,4,151,3151
4.08744,78.9738,3.76481,48.8639,1.07498,0.295863,0.333265,0.136915,0.226765,0.315246,0.194288,4,152,3152
4.12708,79.2067,3.91945,48.7819,1.12767,0.283397,0.310411,0.170315,0.352873,0.366307,0.196122,4,153,3153
4.1394,77.0623,3.80353,45.3144,0.991324,0.315508,0.339868,0.248484,0.268852,0.331645,0.198678,4,154,3154
4.16504,79.3466,4.00013,45.6789,0.99089,0.316379,0.34415,0.212094,0.271595,0.368434,0.198395,4,155,3155
4.11432,76.6269,4.11895,51.4477,1.06133,0.297664,0.366508,0.129045,0.322284,0.408067,0.197803,4,156,3156
4.07871,75.3621,3.69065,47.7221,1.03365,0.314026,0.371208,0.183504,0.265925,0.43476,0.190663,4,157,3157
4.33123,67.8603,4.30832,50.8091,1.0689,0.304294,0.295264,0.216973,0.306696,0.387303,0.19465,4,158,3158
4.30335,71.1513,4.4152,49.3303,1.11633,0.300163,0.329339,0.295567,0.269336,0.360657,0.199068,4,159,3159
4.32018,71.5587,4.26426,47.1287,1.06408,0.311812,0.325257,0.223459,0.261228,0.379049,0.196975,4,160,3160
4.4325,74.2421,4.24152,49.9701,1.11244,0.29995,0.321771,0.17277,0.253322,0.39516,0.202107,4,161,3161
4.33516,75.243,3.64171,47.2078,1.0925,0.322673,0.307929,0.176932,0.358836,0.31424,0.200168,4,162,3162
4.27602,73.7563,3.9379,48.766,1.13369,0.280896,0.355945,0.288272,0.276115,0.336579,0.196872,4,163,3163
4.19667,69.2112,3.71399,52.9927,1.00578,0.292911,0.304824,0.418217,0.262938,0.344274,0.200152,4,164,3164
4.22155,65.1913,4.41631,51.636,1.02255,0.281466,0.318396,0.33972,0.263715,0.328466,0.202419,4,165,3165
4.15994,71.1588,3.48763,51.3274,0.993268,0.285529,0.339344,0.163215,0.268919,0.331651,0.202017,4,166,3166
4.15918,73.2038,3.49361,49.3238,1.03184,0.286256,0.337385,0.150571,0.260514,0.33937,0.200198,4,167,3167
4.25332,71.2528,3.98813,47.2727,1.0038,0.275482,0.326494,0.12888,0.291273,0.414912,0.195504,4,168,3168
4.2095,69.323,3.7389,50.1456,1.07793,0.297493,0.345126,0.108401,0.26304,0.371822,0.205483,4,169,3169
4.22125,72.7363,3.76594,47.0603,1.11265,0.302596,0.32612,0.187969,0.313029,0.371479,0.202961,4,170,3170
4.33549,68.0388,4.08992,49.8538,1.03344,0.283535,0.282641,0.0728711,0.221333,0.346283,0.200924,4,171,3171
4.29123,72.5898,3.72748,45.2551,1.08102,0.271328,0.323569,0.110143,0.293368,0.318661,0.199773,4,172,3172
4.11362,70.2957,3.80349,47.698,1.02622,0.302503,0.315235,0.0824644,0.289915,0.32103,0.194426,4,173,3173
4.14467,74.3773,3.62792,51.2973,1.09491,0.304173,0.310589,0.1184,0.286549,0.302063,0.200662,4,174,3174
4.2777,69.044,4.76037,52.4293,0.9832,0.290877,0.316557,0.0844713,0.337062,0.323234,0.205226,4,175,3175
4.11412,70.2667,3.70481,47.7243,1.13566,0.282879,0.27884,0.138361,0.238634,0.341816,0.197142,4,176,3176
4.07447,68.2459,3.95413,48.6151,1.03012,0.303981,0.312945,0.179761,0.210872,0.368086,0.206475,4,177,3177
4.09333,66.8932,4.13013,52.5368,1.03733,0.310617,0.323896,0.171363,0.26803,0.387067,0.197216,4,178,3178
4.04606,70.2069,4.11654,50.2011,0.996387,0.301593,0.287273,0.248301,0.234591,0.351936,0.202543,4,179,3179
4.10059,71.3553,4.04046,48.1026,1.05173,0.292622,0.326427,0.0862619,0.181046,0.411415,0.197461,4,180,3180
4.07204,73.5966,3.82411,50.1021,1.08219,0.281686,0.28747,0.163681,0.289582,0.344234,0.199017,4,181,3181
4.00559,73.1235,4.25941,49.8357,1.08658,0.294134,0.256188,0.0538756,0.280345,0.339246,0.204499,4,182,3182
3.94451,73.5325,3.81473,45.5848,1.0396,0.303413,0.332209,0.0181905,0.252103,0.379584,0.194879,4,183,3183
4.01223,72.3194,3.98965,48.761,1.05517,0.281712,0.312518,0.0276097,0.257838,0.345706,0.197679,4,184,3184
3.99573,76.1126,3.40839,49.6682,1.05798,0.3151,0.311721,0.149778,0.301033,0.376094,0.203207,4,185,3185
3.99913,70.6369,3.82034,44.6682,1.11212,0.332442,0.330955,0.0332677,0.305663,0.3693,0.197083,4,186,3186
4.19996,77.2232,3.70018,49.6341,1.06891,0.303109,0.297575,0.138709,0.290606,0.321405,0.195725,4,187,3187
4.16861,75.7635,3.27896,46.8201,1.19046,0.293486,0.295525,0.215212,0.325486,0.397523,0.203342,4,188,3188
4.23531,71.8426,4.19599,46.4191,0.999992,0.290912,0.311388,0.153351,0.34927,0.367612,0.203503,4,189,3189
4.20776,70.9003,4.17771,47.6037,0.973121,0.283035,0.329182,0.212887,0.299003,0.324964,0.2002,4,190,3190
4.27676,72.9493,4.04312,49.4525,0.931534,0.27537,0.298827,0.228563,0.355997,0.408448,0.200709,4,191,3191
4.1509,72.4826,3.88017,48.4176,1.07701,0.278549,0.370677,0.106609,0.340211,0.288287,0.198885,4,192,3192
4.14074,77.51,3.80503,47.2542,1.0734,0.288776,0.368764,0.00787115,0.363651,0.331283,0.202528,4,193,3193
4.08162,73.9151,3.54444,46.981,1.07388,0.312058,0.329838,0.0103121,0.324865,0.268674,0.197172,4,194,3194
4.2605,71.3197,4.02268,47.1933,1.04536,0.293844,0.312452,0.0444136,0.308986,0.441817,0.199839,4,195,3195
4.16048,70.2573,3.52248,49.2371,1.06833,0.296631,0.297894,0.00515224,0.280509,0.322103,0.197696,4,196,3196
4.07134,78.5055,3.53977,47.7278,1.11632,0.343307,0.274603,0.0868142,0.330912,0.372031,0.199517,4,197,3197
4.14947,76.3953,3.56675,44.8294,1.0738,0.297344,0.313477,0.065565300000000007,0.306868,0.375963,0.199804,4,198,3198
4.14336,74.0877,3.72143,45.6772,1.05213,0.308868,0.356178,0.0525235,0.35361,0.357304,0.19616,4,199,3199
4.08049,73.1316,4.3035,46.9746,1.07681,0.29611,0.273323,0.0498626,0.338817,0.306666,0.204168,4,200,3200
4.02606,73.4366,4.50148,47.4474,1.07403,0.299536,0.275678,0.054921,0.360447,0.306139,0.203514,4,201,3201
4.01836,73.9201,3.35674,47.7755,1.09524,0.269807,0.325541,0.25167,0.317808,0.32573,0.195516,4,202,3202
4.09201,68.5216,4.2026,47.815,1.0533,0.265512,0.320026,0.0648818,0.294016,0.344639,0.203884,4,203,3203
3.95474,72.8974,3.8115,46.7986,1.0479,0.277302,0.336257,0.0558617,0.277795,0.363564,0.196386,4,204,3204
3.87749,73.7595,3.40394,47.1226,1.0771,0.302534,0.276476,0.102406,0.284322,0.376237,0.196189,4,205,3205
3.77398,72.6931,3.57989,53.0963,1.02123,0.308411,0.422661,0.14579,0.183222,0.364951,0.204292,4,206,3206
3.86047,72.8607,3.42623,46.6012,1.06594,0.33404,0.351864,0.0558541,0.267155,0.394626,0.196252,4,207,3207
3.88801,69.9509,3.96386,50.8968,1.04276,0.304902,0.318666,0.0233535,0.228844,0.349481,0.200967,4,208,3208
3.9018,77.0168,3.52063,46.4503,1.07492,0.320518,0.333408,0.154023,0.283231,0.344542,0.198931,4,209,3209
3.98305,82.3376,3.47998,44.7028,1.11683,0.319621,0.35398,0.00690258,0.326681,0.369209,0.203603,4,210,3210
3.98194,72.098,3.7607,50.1051,1.0108,0.305112,0.301118,0.0234287,0.349396,0.447092,0.196764,4,211,3211
4.0483,70.8633,3.4714,44.769,1.06476,0.317856,0.343942,0.0397289,0.330344,0.350211,0.196173,4,212,3212
4.17785,71.9827,3.66562,48.2236,1.11367,0.329073,0.2737,0.0244488,0.422569,0.367551,0.201221,4,213,3213
4.1043,70.4556,3.64344,47.3929,1.12392,0.342197,0.33014,0.0149636,0.329933,0.378414,0.198421,4,214,3214
4.35036,71.5537,3.5872,48.3191,1.08195,0.315779,0.33385,0.153216,0.299236,0.358458,0.200275,4,215,3215
4.20454,71.7991,3.80113,45.8577,1.08042,0.331144,0.327386,0.0881952,0.287463,0.310236,0.194805,4,216,3216
4.18158,74.1097,3.98801,49.4036,1.00224,0.344667,0.315939,0.0124465,0.287609,0.356951,0.200049,4,217,3217
4.1057,72.5796,4.09084,50.9855,1.07676,0.34935,0.332233,0.173845,0.298166,0.342308,0.201328,4,218,3218
4.04494,73.4262,4.29119,49.9028,1.06116,0.328278,0.320515,0.198565,0.297083,0.310603,0.191426,4,219,3219
3.99422,72.9062,4.03699,52.6847,1.06183,0.336528,0.359236,0.11679,0.279621,0.319446,0.204894,4,220,3220
4.10121,73.0984,3.92521,50.2613,1.04386,0.327607,0.361618,0.112784,0.363755,0.352546,0.194893,4,221,3221
4.11668,75.766,4.05908,48.0629,1.05618,0.313676,0.358499,0.186187,0.31279,0.290538,0.201581,4,222,3222
4.0854,74.683,3.89894,48.7998,1.097,0.32139,0.334536,0.149491,0.378167,0.303651,0.193221,4,223,3223
4.1998,67.5636,3.93538,47.647,1.00556,0.310227,0.330263,0.182997,0.317464,0.343887,0.194492,4,224,3224
4.23366,70.5749,3.75823,48.0161,1.02363,0.318674,0.314679,0.270313,0.344081,0.380219,0.192374,4,225,3225
4.32816,70.7863,3.72109,48.3373,1.07998,0.30238,0.269555,0.0819471,0.334288,0.352427,0.193731,4,226,3226
4.3377,76.0685,3.86499,48.428,1.04755,0.289772,0.311642,0.104951,0.216596,0.328066,0.200418,4,227,3227
4.29257,72.1309,3.55639,46.4445,1.09622,0.296422,0.312909,0.0943294,0.279434,0.361664,0.20372,4,228,3228
4.25269,71.7565,4.20673,51.7227,1.06756,0.294822,0.339991,0.167041,0.25924,0.307319,0.198299,4,229,3229
4.16922,74.1302,4.0062,48.9968,1.07271,0.317967,0.30248,0.043717,0.284881,0.297278,0.196154,4,230,3230
4.00282,73.4014,3.76838,42.8632,1.03444,0.313354,0.326781,0.0954561,0.317229,0.363374,0.20284,4,231,3231
4.02749,74.6346,3.62821,42.1664,1.0286,0.323872,0.318671,0.12446,0.31315,0.349561,0.20128,4,232,3232
4.01463,75.4185,3.2424,47.8058,1.0453,0.315611,0.348774,0.0896278,0.320026,0.320719,0.205517,4,233,3233
4.05846,71.2807,4.00465,50.3312,1.13177,0.272184,0.264435,0.105315,0.233647,0.332849,0.206268,4,234,3234
4.06555,73.4539,3.56677,43.2633,1.09227,0.303126,0.325399,0.133375,0.310151,0.408767,0.197343,4,235,3235
4.16435,70.4136,4.15331,50.1086,1.04956,0.329307,0.293193,0.122872,0.205944,0.325869,0.198702,4,236,3236
4.14826,71.6066,4.01786,45.7885,1.12282,0.322589,0.30676,0.220197,0.22868,0.288233,0.200955,4,237,3237
4.13752,72.485,3.70667,45.5252,1.10729,0.31014,0.307744,0.246505,0.261792,0.278759,0.195756,4,238,3238
4.13957,72.8831,3.80495,51.6715,1.01132,0.335105,0.272086,0.0946469,0.289342,0.289083,0.207482,4,239,3239
4.08716,72.0446,4.02242,48.0483,1.01105,0.320222,0.292727,0.128894,0.275542,0.290142,0.198872,4,240,3240
4.10367,70.0501,3.8439,47.7206,1.07783,0.302161,0.263777,0.0596061,0.342728,0.354902,0.204564,4,241,3241
4.22247,75.2165,3.77076,46.5392,1.05666,0.290301,0.3209,0.147982,0.256702,0.286802,0.196638,4,242,3242
4.27023,78.9825,3.59686,48.5099,1.11879,0.282236,0.31405,0.0981419,0.332401,0.326539,0.201231,4,243,3243
4.2454,77.1863,3.87197,47.6861,1.08389,0.264454,0.320316,0.140226,0.279952,0.303796,0.196672,4,244,3244
4.16523,76.1298,3.72318,51.1892,1.06759,0.275806,0.313359,0.129355,0.349909,0.323417,0.198247,4,245,3245
4.22168,73.0604,3.75064,46.6636,1.10627,0.262091,0.330838,0.232884,0.199065,0.377029,0.203172,4,246,3246
4.23428,71.6439,4.36016,51.7329,1.03201,0.26657,0.337415,0.160687,0.274897,0.358624,0.198256,4,247,3247
4.19073,73.3324,3.99749,49.6828,1.12511,0.260908,0.301003,0.0925367,0.26844,0.369301,0.202975,4,248,3248
4.04037,72.8911,3.52088,47.9562,1.03358,0.285062,0.32499,0.0292398,0.298061,0.370633,0.199907,4,249,3249
4.1327,74.4307,3.93468,48.9116,1.06109,0.299228,0.331123,0.0204813,0.2459,0.339032,0.197741,4,250,3250
4.01657,72.2306,3.92104,50.0168,1.11388,0.294225,0.322057,0.0791853,0.338214,0.365688,0.204262,4,251,3251
4.00516,80.2958,3.19749,44.2446,1.12124,0.286299,0.310812,0.0934087,0.26511,0.386934,0.196635,4,252,3252
3.96524,68.5477,4.11203,52.8726,1.03996,0.325135,0.300414,0.0354002,0.298166,0.320361,0.198651,4,253,3253
4.01495,74.2422,3.01814,44.524,1.17684,0.308968,0.28412,0.134839,0.297728,0.383376,0.203779,4,254,3254
4.04003,65.909,4.5632,53.0009,0.958116,0.315978,0.309611,0.00891395,0.26771,0.296528,0.196815,4,255,3255
4.04504,71.5307,3.85815,49.2098,1.07987,0.351055,0.290148,0.0742651,0.30498,0.339411,0.198818,4,256,3256
4.07752,65.7991,4.35971,50.1787,0.998507,0.352895,0.306595,0.0111431,0.297516,0.316448,0.202011,4,257,3257
4.15592,71.8201,3.4387,45.9595,1.16371,0.334951,0.306747,0.0520924,0.275309,0.323274,0.202469,4,258,3258
4.04253,71.0775,3.35347,47.5265,1.12527,0.360882,0.310455,0.0777282,0.358337,0.355089,0.199062,4,259,3259
4.08882,71.5253,3.35794,47.1753,1.08665,0.351264,0.319946,0.103771,0.347668,0.336028,0.203405,4,260,3260
4.11515,71.7912,3.58816,44.2336,1.14718,0.362083,0.320729,0.0223949,0.345796,0.301988,0.1957,4,261,3261
4.21723,73.4111,3.48978,48.1354,1.16957,0.344632,0.317236,0.0144707,0.337495,0.305857,0.202788,4,262,3262
4.32781,68.8551,4.29607,48.8442,0.966897,0.319341,0.309095,0.0441807,0.348858,0.349293,0.196063,4,263,3263
4.27866,71.8202,3.40213,48.2956,1.1659,0.284415,0.34673,0.176393,0.314537,0.349909,0.198866,4,264,3264
4.26661,69.631,3.63996,45.5494,1.1376,0.276188,0.330802,0.143921,0.300635,0.358947,0.198277,4,265,3265
4.17382,70.1208,3.7399,48.5793,1.13596,0.285208,0.359242,0.409514,0.258487,0.40135,0.199655,4,266,3266
4.08764,78.5934,3.72822,50.1425,1.00251,0.314355,0.353184,0.285779,0.303739,0.33029,0.19781,4,267,3267
4.08404,79.0917,4.00749,48.7213,1.04075,0.312429,0.358357,0.359834,0.324452,0.317525,0.201229,4,268,3268
4.2198,77.2257,3.55217,46.0652,1.0658,0.329919,0.322398,0.220557,0.231176,0.38321,0.198834,4,269,3269
4.18074,75.7957,4.19816,48.265,1.014,0.316199,0.322078,0.21973,0.325077,0.337662,0.197003,4,270,3270
4.15478,75.8643,3.80863,44.638,1.01497,0.301148,0.288935,0.161098,0.33267,0.435101,0.20057,4,271,3271
4.21477,78.9992,3.92431,46.1752,1.0884,0.300287,0.250539,0.183414,0.321649,0.369524,0.196311,4,272,3272
4.13598,76.5863,3.60705,47.2222,1.0606,0.306034,0.227137,0.171108,0.235826,0.366173,0.194343,4,273,3273
4.02355,76.2146,3.54429,50.2333,1.01445,0.306604,0.303749,0.158535,0.30447,0.28323,0.205146,4,274,3274
3.94136,77.626,3.37748,48.6988,1.1585,0.336791,0.272165,0.12826,0.313024,0.356826,0.196833,4,275,3275
3.9834,76.0033,3.52606,54.5173,1.09457,0.307351,0.330781,0.399742,0.245552,0.291466,0.203121,4,276,3276
4.09264,73.0711,3.68903,50.0554,1.07017,0.322077,0.346747,0.30786,0.355036,0.310566,0.203029,4,277,3277
4.09076,79.9334,3.24648,49.0999,1.08997,0.278808,0.356171,0.286687,0.248935,0.27289,0.202379,4,278,3278
4.20248,74.6887,3.57204,50.1391,1.04239,0.286652,0.354426,0.267933,0.234825,0.274711,0.204006,4,279,3279
4.20935,70.7975,4.11546,51.025,1.08163,0.289905,0.34153,0.397136,0.277735,0.273918,0.196715,4,280,3280
4.12288,72.4976,3.69659,47.6025,1.14962,0.316442,0.401841,0.363599,0.288664,0.337747,0.197714,4,281,3281
4.06185,71.5129,3.61126,48.8269,1.04673,0.307587,0.447169,0.400686,0.317425,0.333367,0.197007,4,282,3282
4.04402,71.0156,3.77053,48.8059,1.03407,0.304651,0.414795,0.430892,0.320233,0.327101,0.197217,4,283,3283
4.07323,72.0129,3.57193,52.3193,1.05637,0.275821,0.306498,0.353575,0.273171,0.340066,0.195333,4,284,3284
4.06995,72.6342,3.24934,51.9864,1.11122,0.277571,0.343684,0.467472,0.314338,0.384232,0.202189,4,285,3285
4.08723,74.1577,3.15154,51.0395,1.11342,0.276192,0.342041,0.47312,0.311858,0.349042,0.199109,4,286,3286
4.18425,73.963,3.86233,52.0619,1.03231,0.263312,0.316207,0.40835,0.23324,0.385408,0.200767,4,287,3287
4.11713,69.8676,3.9539,51.3942,1.05843,0.342326,0.346496,0.435977,0.227772,0.278893,0.198824,4,288,3288
3.96836,77.3116,3.54149,55.7709,1.13087,0.339612,0.262726,0.505345,0.309651,0.324882,0.206138,4,289,3289
3.96037,77.8489,3.7842,53.9854,1.13904,0.324526,0.285994,0.283831,0.222692,0.302178,0.197609,4,290,3290
3.91972,74.0722,3.64416,54.7629,1.10811,0.335044,0.296165,0.416788,0.260972,0.336073,0.194498,4,291,3291
3.95486,71.5451,3.74999,55.3445,1.08832,0.332653,0.287597,0.477231,0.238799,0.285147,0.196949,4,292,3292
4.06711,75.046,3.87427,52.5948,1.04713,0.334693,0.310127,0.482895,0.265132,0.338011,0.196481,4,293,3293
4.02765,72.0934,3.63079,51.3365,1.0283,0.315955,0.332389,0.41513,0.245913,0.360783,0.200131,4,294,3294
4.03464,75.3323,3.40157,49.7227,1.06854,0.318613,0.297781,0.424566,0.282824,0.316566,0.198574,4,295,3295
4.01097,70.8137,3.68498,48.746,1.06422,0.300004,0.276884,0.343486,0.33951,0.340358,0.2041,4,296,3296
3.98076,70.2929,3.57075,50.2445,1.0843,0.311854,0.347208,0.370825,0.316162,0.331173,0.194795,4,297,3297
4.03555,66.292,3.80112,48.5253,1.04306,0.289443,0.340469,0.31699,0.26529199999999997,0.304942,0.202657,4,298,3298
3.96598,68.0809,3.77648,50.6712,1.05408,0.305589,0.32632100000000003,0.430766,0.330047,0.285128,0.194289,4,299,3299
3.87696,67.7028,3.94433,52.2783,0.976418,0.322617,0.327132,0.465249,0.311378,0.242774,0.207747,4,300,3300
4.00421,74.5355,3.41997,48.1447,1.07841,0.278516,0.315429,0.395022,0.324399,0.316837,0.194804,4,301,3301
3.92597,72.5333,3.41214,56.3454,1.07011,0.30398,0.396261,0.502049,0.275972,0.310247,0.195401,4,302,3302
3.97366,73.6753,3.47951,54.7654,1.03765,0.312412,0.358153,0.508617,0.294309,0.308081,0.202775,4,303,3303
3.93259,74.4594,3.67219,54.9276,1.10598,0.31931,0.330614,0.41989,0.313546,0.298658,0.200166,4,304,3304
3.95431,69.2233,3.50661,57.1697,1.02759,0.319339,0.387631,0.466642,0.279355,0.326444,0.194041,4,305,3305
4.0485,70.346,3.79227,51.1216,1.10904,0.311947,0.370564,0.524843,0.30505,0.29973,0.200351,4,306,3306
4.05923,69.9708,4.01336,52.5304,1.09713,0.313534,0.401739,0.508002,0.284568,0.33608,0.198987,4,307,3307
3.99107,75.7266,3.46324,52.947,1.11903,0.314015,0.36607,0.445012,0.248778,0.379507,0.199775,4,308,3308
4.05099,74.5789,4.08092,54.3388,1.03442,0.315073,0.318301,0.339299,0.250761,0.378192,0.196751,4,309,3309
3.98673,76.5203,3.64686,48.3151,1.11733,0.294591,0.323476,0.266476,0.323554,0.336302,0.193138,4,310,3310
3.94411,76.3269,3.80156,49.4852,1.1075,0.307826,0.350088,0.223951,0.291653,0.331114,0.195427,4,311,3311
3.95047,75.8149,3.79931,53.5736,1.06752,0.296671,0.33652,0.142769,0.344469,0.311841,0.194303,4,312,3312
3.91795,73.2196,3.89802,51.6564,1.06559,0.280688,0.286348,0.265497,0.17271,0.263278,0.205399,4,313,3313
3.86771,70.8893,3.92903,45.9967,1.08249,0.290531,0.337094,0.299361,0.281892,0.283225,0.196379,4,314,3314
4.03316,73.7851,3.6821,54.7328,1.04483,0.273394,0.320741,0.241333,0.296211,0.267212,0.194817,4,315,3315
4.07894,73.6949,3.7023,46.1684,1.1139,0.245125,0.33049,0.265242,0.25832,0.311955,0.210032,4,316,3316
4.12294,74.2205,3.97575,47.1675,1.09254,0.234629,0.328026,0.279307,0.23756,0.311351,0.203215,4,317,3317
4.03907,73.6516,3.68834,48.5371,1.09556,0.261578,0.300178,0.0257048,0.284754,0.313867,0.200074,4,318,3318
4.11273,74.1139,3.551,49.6758,1.01884,0.245238,0.303043,0.182272,0.24002,0.326155,0.199857,4,319,3319
4.03454,69.0626,3.90316,48.4052,1.02628,0.273438,0.307355,0.0707412,0.295664,0.302644,0.202862,4,320,3320
4.01364,73.1958,3.31385,51.9495,1.11153,0.294672,0.334367,0.0551827,0.284789,0.283066,0.21071,4,321,3321
4.08521,74.6735,3.95653,48.028,1.03511,0.31189,0.283952,0.105683,0.349085,0.313653,0.210273,4,322,3322
4.06674,74.7173,3.98348,48.0376,1.14976,0.328297,0.331726,0.049544,0.275672,0.297577,0.194642,4,323,3323
4.02877,71.7324,3.93471,48.8752,1.11165,0.322565,0.29299,0.0388232,0.248653,0.285943,0.208813,4,324,3324
4.0439,74.7693,3.73399,43.0457,1.18053,0.29728,0.276389,0.0372744,0.36182,0.314111,0.195829,4,325,3325
4.16148,70.1706,3.8758,50.3949,1.0741,0.244619,0.352617,0.150541,0.252303,0.278984,0.194868,4,326,3326
4.14611,72.4176,3.95117,47.4629,1.06596,0.258255,0.323997,0.0967728,0.216084,0.330932,0.200192,4,327,3327
4.11902,68.9063,4.13251,49.8406,1.04933,0.266347,0.288064,0.0605377,0.283156,0.39739,0.194758,4,328,3328
4.05152,72.4297,3.68265,46.9271,1.09433,0.274739,0.347999,0.00333627,0.309437,0.313645,0.200892,4,329,3329
4.10746,74.215,3.93422,48.0221,1.09561,0.262286,0.336344,0.0017307,0.307,0.321104,0.201085,4,330,3330
4.08038,77.6715,3.88821,48.4614,1.0834,0.262962,0.307455,0.00138582,0.280278,0.365927,0.202368,4,331,3331
4.13191,77.2172,3.96678,47.6339,1.08741,0.25952,0.280849,3.21896e-4,0.225091,0.30072,0.201642,4,332,3332
4.14926,70.2183,4.15637,45.5806,1.00434,0.282065,0.301241,0.0210834,0.240075,0.366907,0.197028,4,333,3333
4.07822,74.5922,3.56794,48.8197,1.11708,0.289717,0.350477,0.0728233,0.281602,0.33182,0.205221,4,334,3334
4.06583,70.2359,3.74193,46.7227,0.989866,0.290688,0.304502,0.252294,0.286205,0.314751,0.194269,4,335,3335
3.90448,70.9883,4.0589,52.7918,1.02227,0.312127,0.313825,0.00837264,0.304869,0.310561,0.195452,4,336,3336
3.90667,73.9398,3.84708,49.9122,1.02858,0.300708,0.273221,0.00597752,0.345411,0.338821,0.19761,4,337,3337
3.89615,72.6459,3.60238,49.1954,1.06691,0.307282,0.261278,0.00776961,0.321079,0.333216,0.199648,4,338,3338
3.95054,70.9635,3.54729,48.8473,1.12922,0.293574,0.304577,0.074056,0.291414,0.27232,0.199399,4,339,3339
