TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
4.23306,71.6138,3.87977,48.3661,1.01425,0.309924,0.3052,0.279316,0.281365,0.439216,0.198197,3,908,2908
4.22507,73.0183,3.12864,48.0045,1.0974,0.309546,0.273924,0.132755,0.25975,0.339825,0.199677,3,909,2909
4.20776,73.3623,3.7263,46.491,1.09404,0.305425,0.296177,0.236603,0.270021,0.367628,0.201933,3,910,2910
4.15718,70.1316,3.51179,46.8032,1.06081,0.299185,0.279437,0.160286,0.307743,0.37168,0.197148,3,911,2911
4.08927,74.8951,3.32133,47.6474,1.01335,0.322588,0.328881,0.260076,0.246741,0.403077,0.199183,3,912,2912
4.05809,71.5118,3.68529,45.8775,1.05455,0.31707,0.257518,0.218861,0.317966,0.413403,0.199548,3,913,2913
4.00409,72.9292,3.65048,46.2649,1.11589,0.332375,0.370187,0.307325,0.297146,0.37154,0.198798,3,914,2914
3.99799,74.6849,3.30851,46.7813,1.16403,0.329662,0.326663,0.117466,0.330423,0.389292,0.20215,3,915,2915
4.0952,75.0458,3.42384,41.0326,1.14284,0.331276,0.353627,0.0817083,0.27391,0.266516,0.19771,3,916,2916
4.07043,73.1557,3.20908,43.6356,1.12955,0.347545,0.365777,0.140374,0.304627,0.40361,0.206411,3,917,2917
4.09644,76.8169,3.20536,40.7386,1.18367,0.36005,0.337598,0.122819,0.301584,0.301004,0.192576,3,918,2918
4.13163,75.5193,3.5191,44.907,1.01581,0.362054,0.287351,0.0712037,0.324578,0.342772,0.20666,3,919,2919
4.08906,74.7883,3.46549,43.5837,1.09205,0.370756,0.310605,0.130072,0.353713,0.399531,0.202164,3,920,2920
4.09216,73.1959,3.38421,46.314,1.04884,0.352846,0.328314,0.125719,0.32464,0.361312,0.201632,3,921,2921
4.08723,73.6227,3.39119,46.5389,1.04062,0.355571,0.324448,0.128392,0.322374,0.368248,0.201486,3,922,2922
4.08245,73.1421,3.67179,46.9217,1.07842,0.325111,0.350316,0.206617,0.282354,0.391708,0.197852,3,923,2923
4.0879,73.273,3.64769,47.0899,1.11413,0.321633,0.353814,0.217514,0.284288,0.377364,0.198852,3,924,2924
4.10774,72.1034,3.55344,49.2418,1.11087,0.324936,0.334398,0.262748,0.321488,0.376848,0.199321,3,925,2925
4.14159,73.9928,3.33779,44.4034,1.06942,0.321906,0.348343,0.313146,0.280598,0.42146,0.197924,3,926,2926
4.12787,72.2931,3.43741,45.4657,1.04595,0.331715,0.316542,0.21112,0.287568,0.433636,0.198263,3,927,2927
4.14083,75.164,3.35233,44.4398,1.1076,0.329075,0.332684,0.380779,0.33541,0.482866,0.202332,3,928,2928
4.11293,70.7932,3.22671,42.5142,1.12477,0.318879,0.339786,0.227625,0.352936,0.365884,0.197676,3,929,2929
4.16096,72.7117,3.3482,44.6453,1.11759,0.318327,0.320728,0.0556733,0.287976,0.341515,0.199275,3,930,2930
4.2167,73.9747,3.62445,43.4663,1.11972,0.303184,0.308369,0.204158,0.283741,0.329213,0.197228,3,931,2931
4.23362,73.7332,3.48111,43.8174,1.11542,0.29856,0.334128,0.201068,0.283012,0.314306,0.197541,3,932,2932
4.18062,75.7062,2.99049,41.2399,1.12486,0.314069,0.30849,0.0963065,0.296816,0.332344,0.20105,3,933,2933
4.18339,73.3189,3.95809,44.3958,1.09527,0.305695,0.316978,0.175484,0.282489,0.36518,0.196697,3,934,2934
4.1622,73.5985,3.88624,44.0652,1.04808,0.295191,0.296947,0.208609,0.288647,0.313827,0.198601,3,935,2935
4.20694,77.4922,3.03771,40.5566,1.15248,0.320317,0.367237,0.154979,0.331345,0.425925,0.199795,3,936,2936
4.20779,76.6873,3.03986,45.5304,1.06032,0.318243,0.376486,0.205097,0.349774,0.338633,0.198069,3,937,2937
4.20126,78.1299,3.17258,44.0303,1.07801,0.303437,0.333919,0.0695354,0.398446,0.402626,0.20036,3,938,2938
4.14061,77.4543,2.92441,45.0197,1.08789,0.304727,0.327357,0.0539298,0.424181,0.383619,0.198739,3,939,2939
4.13974,78.1519,3.02669,44.5861,1.0809,0.318271,0.330559,0.0629399,0.390349,0.382366,0.198575,3,940,2940
4.13903,71.2188,4.11562,45.2021,1.09555,0.317055,0.368248,0.381545,0.307635,0.385904,0.196863,3,941,2941
4.10379,68.8713,4.16332,45.7994,1.00768,0.297033,0.345364,0.412478,0.292868,0.320319,0.196478,3,942,2942
4.16118,72.4746,3.55537,47.8165,1.10253,0.284914,0.331021,0.341333,0.287224,0.367399,0.202615,3,943,2943
4.15198,73.0283,3.49532,46.1591,1.05904,0.276348,0.349475,0.301552,0.335933,0.410687,0.195588,3,944,2944
4.16622,74.0411,3.32105,45.1122,1.07056,0.285176,0.322432,0.313402,0.364576,0.393501,0.201216,3,945,2945
4.197,71.5235,3.51079,46.661,1.11913,0.285872,0.320987,0.351977,0.275465,0.395008,0.198999,3,946,2946
4.13347,71.5136,3.26973,46.248,1.06616,0.290164,0.311134,0.336437,0.319523,0.382471,0.196994,3,947,2947
4.13048,69.2122,3.71624,46.7432,1.01749,0.301593,0.314807,0.23527,0.259422,0.454515,0.198247,3,948,2948
4.11061,74.1325,3.13427,43.8993,1.16788,0.305958,0.305189,0.194518,0.393872,0.314452,0.198451,3,949,2949
4.07948,73.02,3.22655,43.5297,1.171,0.30866,0.301694,0.186135,0.384085,0.334892,0.197565,3,950,2950
4.33778,72.9989,4.48421,51.0229,1.09676,0.309148,0.379649,0.352136,0.23602,0.519409,0.199456,3,951,2951
4.33098,72.7079,4.0881,49.584,1.00226,0.302126,0.352862,0.201665,0.237371,0.401192,0.198812,3,952,2952
4.26073,70.9573,3.03662,44.9764,1.10687,0.315591,0.309555,0.431389,0.294108,0.406318,0.196116,3,953,2953
4.25816,70.5846,3.90429,48.0557,1.0244,0.297573,0.305892,0.389948,0.250889,0.36207,0.203846,3,954,2954
4.22573,68.6084,3.4559,46.2371,1.04038,0.301372,0.285668,0.273144,0.225886,0.349826,0.198415,3,955,2955
4.11378,70.8655,3.61471,44.0957,1.09104,0.28861,0.296895,0.128002,0.299583,0.402663,0.201594,3,956,2956
4.14809,71.3398,3.61852,46.5109,1.1434,0.303148,0.339527,0.147272,0.292845,0.401388,0.195317,3,957,2957
4.12998,72.9843,3.55629,45.5666,1.13228,0.303066,0.349058,0.265945,0.334621,0.407074,0.200494,3,958,2958
4.03012,73.7815,3.27385,45.4313,1.15533,0.291267,0.341241,0.207726,0.32113,0.409729,0.19875,3,959,2959
4.04128,75.0129,3.27792,43.9549,1.12907,0.264675,0.338964,0.270158,0.383366,0.354641,0.20084,3,960,2960
4.09934,69.1526,4.12885,50.5721,0.98401400000000006,0.286191,0.320214,0.398509,0.282318,0.422711,0.196992,3,961,2961
4.0896,69.1758,3.60696,49.6651,1.03114,0.282047,0.34723,0.472056,0.280257,0.384136,0.198108,3,962,2962
3.81185,76.2089,3.22005,46.4627,1.12382,0.305019,0.300937,0.285672,0.353346,0.36613,0.196348,3,963,2963
3.98252,79.7692,3.79667,47.0118,0.989635,0.321375,0.301304,0.421683,0.306967,0.367137,0.200695,3,964,2964
3.97427,73.8487,2.99965,48.2105,1.11026,0.356684,0.301918,0.375826,0.296795,0.363766,0.197862,3,965,2965
4.16372,70.7489,3.97923,45.9464,1.01383,0.329274,0.29841,0.307248,0.27666,0.361099,0.20011,3,966,2966
4.15055,72.3563,3.33638,45.9388,1.0579,0.298946,0.283321,0.2838,0.266399,0.398482,0.197925,3,967,2967
4.15406,73.197,3.86604,47.2723,1.05986,0.293001,0.268272,0.26359,0.316461,0.361923,0.197985,3,968,2968
4.13524,73.2287,3.86929,47.4764,1.06417,0.294183,0.262545,0.267473,0.328897,0.372386,0.197226,3,969,2969
4.1725,74.4694,3.22672,46.2661,1.03982,0.285991,0.280459,0.244948,0.24788,0.358499,0.193572,3,970,2970
4.21111,72.9267,3.775,47.2439,1.09568,0.283521,0.251407,0.199888,0.270892,0.370545,0.200967,3,971,2971
4.17213,75.4354,3.20426,44.4637,1.11977,0.295102,0.270745,0.290857,0.327364,0.390277,0.202238,3,972,2972
4.18936,74.103,3.18913,45.3762,1.13333,0.295544,0.269434,0.365441,0.337676,0.364896,0.203751,3,973,2973
4.1562,77.0434,2.94474,44.9831,1.04468,0.284309,0.334698,0.371665,0.311602,0.355466,0.19511,3,974,2974
4.15292,76.8314,2.93232,43.742,1.03718,0.2863,0.322422,0.42974,0.289188,0.406083,0.196699,3,975,2975
4.21176,74.8431,2.9383,44.5394,1.10997,0.30305,0.332466,0.237884,0.343303,0.367099,0.199923,3,976,2976
4.19383,75.4192,3.33798,45.3445,1.12347,0.304561,0.357473,0.254756,0.326366,0.47022,0.196896,3,977,2977
4.2546,78.0864,3.53336,42.6657,1.09179,0.315502,0.370085,0.106465,0.321995,0.417133,0.200036,3,978,2978
4.2052,78.4774,3.29589,45.5337,1.06555,0.286839,0.322051,0.124985,0.240044,0.365753,0.199529,3,979,2979
4.12052,76.9298,3.67499,46.4766,1.13675,0.295544,0.297818,0.255534,0.319913,0.432378,0.200296,3,980,2980
4.13378,73.695,3.49118,49.1971,1.07222,0.297804,0.295299,0.21977,0.278939,0.36854,0.199602,3,981,2981
4.19693,77.0325,2.9056,41.6115,1.09619,0.297773,0.360573,0.323845,0.364555,0.316057,0.199327,3,982,2982
4.1959,78.7244,3.00491,40.9906,1.12286,0.29342,0.343598,0.278847,0.363871,0.338961,0.199814,3,983,2983
4.10562,76.5071,2.95639,42.2793,1.12558,0.28463,0.318704,0.211555,0.342796,0.388845,0.197362,3,984,2984
4.10714,75.6956,3.3323,45.5393,1.03275,0.29152,0.337048,0.241167,0.342212,0.297102,0.20103,3,985,2985
4.197,76.9743,3.25337,43.8606,1.17349,0.276139,0.349472,0.367265,0.310513,0.431982,0.196809,3,986,2986
4.16186,77.3555,3.04359,46.1283,1.14688,0.280365,0.337014,0.443129,0.315279,0.4296,0.197284,3,987,2987
4.17974,74.0012,3.24293,47.3076,0.999332,0.281211,0.284104,0.329027,0.30221,0.299352,0.201413,3,988,2988
4.24694,79.1046,3.22462,45.4196,1.13739,0.28286,0.27975,0.298197,0.31775,0.351746,0.201734,3,989,2989
4.21161,76.3679,3.12584,44.3205,1.08849,0.276038,0.26428,0.194744,0.23826,0.304115,0.199653,3,990,2990
4.233,78.2701,3.19096,45.9573,1.12963,0.278068,0.258262,0.135526,0.306212,0.394358,0.202495,3,991,2991
4.2748,75.399,3.29612,44.844,1.14841,0.279837,0.281892,0.191288,0.246272,0.309442,0.197377,3,992,2992
4.28824,77.0265,3.07494,41.7005,1.10774,0.278444,0.276645,0.148575,0.236702,0.317777,0.20176,3,993,2993
4.28731,76.9625,3.23556,44.1399,1.10368,0.281076,0.297293,0.178981,0.255028,0.321787,0.201847,3,994,2994
4.26436,74.9325,3.26846,43.5642,1.14025,0.2852,0.293017,0.130617,0.353152,0.304498,0.20077,3,995,2995
4.27309,76.4921,3.21743,41.768,1.17058,0.277361,0.285245,0.274236,0.282808,0.40335,0.197765,3,996,2996
4.24959,77.5145,3.37142,45.19,1.19425,0.266254,0.2887,0.168831,0.362276,0.400897,0.202967,3,997,2997
4.19446,71.1472,3.94276,49.7739,0.971442,0.277086,0.366888,0.360506,0.196896,0.351731,0.19723,3,998,2998
4.15192,72.6706,4.18467,48.9728,1.03134,0.288321,0.370962,0.371717,0.197895,0.414809,0.194576,3,999,2999
4.1619,74.8131,3.99861,48.2304,0.993552,0.278178,0.364034,0.311616,0.225927,0.415981,0.20146,3,1000,3000
4.01949,76.3257,3.20355,46.3177,1.1465,0.305588,0.322867,0.41223,0.346895,0.322765,0.193821,4,1,3001
3.97896,76.1876,3.02033,45.6778,1.0976,0.332224,0.299714,0.301501,0.407555,0.354643,0.202011,4,2,3002
3.94072,76.7765,2.6884,46.4907,1.13328,0.336079,0.333412,0.330423,0.382673,0.341634,0.201503,4,3,3003
3.94819,70.7964,3.78464,45.2551,1.07131,0.32953,0.293747,0.353016,0.309408,0.31123,0.196629,4,4,3004
3.9481,76.7705,3.12224,43.526,1.05933,0.346164,0.335922,0.140342,0.409101,0.366242,0.200615,4,5,3005
3.91417,72.076,3.7278,44.6512,1.07512,0.347594,0.32327,0.298323,0.315325,0.299924,0.196842,4,6,3006
3.95684,74.0846,3.71158,46.5634,1.0697,0.355357,0.318162,0.194151,0.268714,0.413009,0.200651,4,7,3007
3.93938,73.1964,3.15092,45.156,1.11674,0.304878,0.30066,0.301406,0.304359,0.382124,0.19818,4,8,3008
3.97223,72.2218,3.99583,47.2378,1.0271,0.305228,0.303862,0.178957,0.3063,0.438812,0.1983,4,9,3009
4.0036,74.894,3.21406,45.5857,1.04904,0.305125,0.311003,0.371557,0.309327,0.34298,0.198883,4,10,3010
3.96002,73.7077,2.96595,45.8696,1.06402,0.315696,0.321325,0.299926,0.295403,0.411724,0.197947,4,11,3011
3.9245,78.1918,2.60135,42.5401,1.1387,0.313022,0.343652,0.321897,0.333877,0.321035,0.201476,4,12,3012
3.92169,76.607,2.92752,45.4632,1.1611,0.308316,0.302133,0.318372,0.332919,0.34275,0.198571,4,13,3013
3.99688,75.8033,2.86198,46.9992,1.16555,0.308542,0.313573,0.285665,0.334399,0.39537,0.20113,4,14,3014
3.95999,76.5559,2.48697,43.7717,1.14763,0.298206,0.31943,0.356702,0.352716,0.333826,0.199302,4,15,3015
3.99895,77.8912,2.4858,42.8638,1.17095,0.292901,0.329205,0.365848,0.352225,0.363525,0.197368,4,16,3016
3.95651,79.9012,2.63789,40.4852,1.1937,0.308586,0.30758,0.337428,0.356051,0.34493,0.204976,4,17,3017
3.98951,80.6337,2.63036,38.6503,1.19779,0.314319,0.338186,0.415154,0.394129,0.358314,0.203411,4,18,3018
4.04584,80.2255,2.7507,41.3284,1.08746,0.321289,0.336991,0.404485,0.317152,0.365411,0.195025,4,19,3019
4.09286,79.7719,2.46328,41.6014,1.14221,0.325677,0.376807,0.479724,0.424343,0.364575,0.19864,4,20,3020
4.0857,79.5286,2.45683,40.7203,1.14129,0.323971,0.373648,0.423308,0.432965,0.352439,0.199031,4,21,3021
4.03808,79.5364,2.77882,44.1725,1.17476,0.320216,0.376166,0.300172,0.314116,0.354563,0.197165,4,22,3022
3.96507,75.716,3.34015,46.5041,1.10353,0.331556,0.4238,0.39209,0.395916,0.321997,0.199947,4,23,3023
3.99004,79.7096,2.61799,46.7796,1.11256,0.32012,0.356401,0.466553,0.335453,0.345914,0.201441,4,24,3024
3.99572,78.5911,2.9821,47.8088,1.05751,0.31142,0.385614,0.480239,0.390331,0.330833,0.198297,4,25,3025
4.00706,81.2277,2.52785,46.3237,1.11143,0.308154,0.293266,0.47644,0.36487000000000003,0.377378,0.19964,4,26,3026
3.96546,81.4419,1.93259,47.2663,1.19796,0.307757,0.31471,0.659761,0.414015,0.354256,0.201117,4,27,3027
4.05895,79.6168,2.68951,45.1086,1.08227,0.318526,0.32349,0.475458,0.318885,0.336169,0.198298,4,28,3028
4.03593,72.1587,3.32617,44.5584,1.11312,0.345388,0.366867,0.370973,0.396968,0.412875,0.200255,4,29,3029
4.05283,73.029,3.46706,41.903,1.11087,0.352726,0.327436,0.475795,0.32282,0.374398,0.199441,4,30,3030
4.07848,77.6998,3.12088,45.0919,1.10949,0.341389,0.331921,0.307625,0.362037,0.342953,0.200216,4,31,3031
4.12717,76.0315,3.25898,44.0227,1.12585,0.342276,0.305255,0.191796,0.317919,0.350005,0.198872,4,32,3032
4.15672,78.2188,2.97208,45.0405,1.13313,0.336442,0.276035,0.103416,0.331712,0.388418,0.200404,4,33,3033
4.13764,78.8565,2.905,43.9308,1.15593,0.325776,0.295238,0.152627,0.245197,0.310173,0.202399,4,34,3034
4.0924,78.1035,2.98905,45.0445,1.1642,0.327352,0.296721,0.136576,0.272033,0.316211,0.202735,4,35,3035
4.09963,71.9653,3.43591,43.1688,1.10657,0.32501,0.322355,0.304265,0.32541,0.389099,0.197832,4,36,3036
4.06988,75.6094,2.94834,45.9443,1.15825,0.325682,0.331974,0.285402,0.313813,0.356789,0.199089,4,37,3037
4.09107,76.0697,3.92072,41.9234,1.0516,0.320013,0.325369,0.31586,0.323516,0.307864,0.198183,4,38,3038
4.09338,73.1506,3.44912,46.7782,1.03188,0.339186,0.292708,0.237336,0.272749,0.320434,0.200743,4,39,3039
4.09363,77.1641,3.44964,42.392,1.05759,0.333932,0.303507,0.264365,0.333124,0.328125,0.198157,4,40,3040
4.07604,73.0222,3.93613,46.015,0.946349,0.33455,0.276801,0.277045,0.315512,0.334689,0.198022,4,41,3041
4.15325,75.0853,3.65349,45.0798,1.07007,0.317015,0.305566,0.250909,0.27708,0.372171,0.200417,4,42,3042
4.13138,73.5665,3.4749,45.0966,1.1338,0.31442,0.296477,0.212626,0.302577,0.340713,0.199594,4,43,3043
4.10114,73.3736,3.32273,46.7027,1.10132,0.315345,0.313787,0.275005,0.267124,0.347076,0.203342,4,44,3044
4.02133,78.6419,3.24812,48.0451,1.11709,0.314248,0.368121,0.261815,0.298699,0.30951,0.195835,4,45,3045
4.03013,76.225,3.8815,45.1575,1.00627,0.319009,0.319333,0.230906,0.256716,0.332618,0.196599,4,46,3046
3.95615,76.0497,3.50861,47.4801,1.02232,0.319779,0.35745,0.211726,0.336894,0.378367,0.19944,4,47,3047
4.02294,76.516,3.45198,44.8293,1.10066,0.313093,0.273267,0.141513,0.301931,0.370021,0.201378,4,48,3048
4.02129,74.9831,3.22959,42.3492,1.16079,0.300889,0.366124,0.308364,0.388268,0.341254,0.197186,4,49,3049
4.04817,76.3901,3.11323,43.0395,1.21552,0.309914,0.321848,0.321599,0.330035,0.331514,0.201435,4,50,3050
4.09067,73.6066,3.18647,45.3323,1.10934,0.293995,0.358702,0.419256,0.331603,0.399465,0.198509,4,51,3051
4.03312,71.9434,2.85592,47.1345,1.05273,0.304213,0.375398,0.464262,0.34659,0.407835,0.194739,4,52,3052
4.07759,74.4216,3.43786,48.0464,1.10581,0.293327,0.401312,0.429291,0.322325,0.343402,0.200816,4,53,3053
4.08362,70.5554,4.01568,48.0004,1.11098,0.319553,0.368465,0.4444,0.279481,0.391786,0.196337,4,54,3054
4.07734,70.4561,3.55972,48.4093,1.03136,0.31482,0.359434,0.454047,0.269411,0.412864,0.201076,4,55,3055
4.09503,70.3427,3.90039,49.9437,1.01562,0.318969,0.351364,0.550527,0.284669,0.418828,0.196435,4,56,3056
4.08769,70.1785,3.97983,48.3274,1.00429,0.309699,0.329301,0.570857,0.245065,0.427675,0.201703,4,57,3057
4.09104,72.0299,4.52053,53.5894,0.977977,0.302515,0.377682,0.653115,0.252879,0.372943,0.196263,4,58,3058
4.13416,72.9431,3.60201,52.596,1.02568,0.306797,0.417043,0.54418,0.245733,0.357865,0.199892,4,59,3059
4.14194,76.9973,3.18832,46.5767,1.07086,0.328422,0.305637,0.356448,0.310088,0.301511,0.199046,4,60,3060
4.15466,74.3627,3.51373,48.3689,1.00364,0.315305,0.345811,0.427698,0.276479,0.354641,0.202115,4,61,3061
4.17118,73.0154,3.7389,44.1132,0.942159,0.316686,0.363577,0.35365,0.29794,0.382987,0.200715,4,62,3062
4.12403,73.1699,3.83753,44.9348,1.03832,0.313601,0.374428,0.317868,0.236111,0.351022,0.199075,4,63,3063
4.18112,73.0504,3.34,45.3855,1.03443,0.319555,0.366185,0.408464,0.216242,0.324077,0.202199,4,64,3064
4.20162,73.4237,3.78922,47.3211,1.06182,0.286035,0.31213,0.262932,0.260342,0.32127,0.196212,4,65,3065
4.19626,76.3288,3.16014,45.9337,1.07118,0.305907,0.300479,0.167515,0.269638,0.352866,0.197741,4,66,3066
4.17444,77.3083,3.02218,46.1047,1.08203,0.298814,0.293601,0.232797,0.292175,0.346249,0.198349,4,67,3067
4.15948,77.2654,3.30857,46.5311,1.03367,0.294307,0.322265,0.137979,0.26746,0.391645,0.198224,4,68,3068
4.1312,74.9696,3.30526,43.6386,1.09063,0.291282,0.311635,0.332463,0.347132,0.447565,0.199408,4,69,3069
4.13159,76.8715,3.13307,40.2144,1.13893,0.288228,0.306319,0.240331,0.337289,0.426794,0.198781,4,70,3070
4.0924,78.0974,2.94038,42.1089,1.14037,0.280786,0.327322,0.354957,0.282296,0.469153,0.198195,4,71,3071
4.12491,76.8473,3.50149,43.5836,1.12874,0.288406,0.293022,0.201451,0.289862,0.370715,0.197461,4,72,3072
4.161,75.4616,3.10009,44.1697,1.13255,0.297494,0.338967,0.145347,0.316606,0.344397,0.201483,4,73,3073
4.1356,73.0204,3.21246,43.5238,1.04739,0.299664,0.320014,0.182852,0.367972,0.306901,0.1976,4,74,3074
4.1198,73.4689,3.50445,44.1802,1.20976,0.281814,0.302359,0.103796,0.289137,0.305066,0.201535,4,75,3075
4.14973,77.7111,3.16745,39.8283,1.18244,0.267126,0.301111,0.0422715,0.374218,0.418165,0.200456,4,76,3076
4.19706,71.2862,3.75811,45.9429,1.14545,0.276435,0.321218,0.051347,0.28662,0.325747,0.198835,4,77,3077
4.23403,72.1943,3.31282,46.0659,1.13219,0.299444,0.327603,0.0419425,0.334729,0.404339,0.201548,4,78,3078
4.22925,72.2771,3.16738,41.7839,1.11897,0.315307,0.293046,0.118593,0.321541,0.366091,0.196705,4,79,3079
4.21291,70.5018,3.47807,46.1525,1.10693,0.335317,0.368667,0.300268,0.288294,0.329657,0.198795,4,80,3080
4.26855,75.6615,3.08816,43.1815,1.12852,0.325873,0.346494,0.253099,0.378567,0.407081,0.200845,4,81,3081
4.22377,70.4352,3.46143,44.7543,1.04472,0.325373,0.330085,0.323247,0.310389,0.334326,0.196522,4,82,3082
4.22957,68.9142,3.63173,48.0652,1.0564,0.333319,0.283657,0.332899,0.305242,0.359689,0.20091,4,83,3083
4.20794,68.3257,4.08344,48.814,1.03173,0.331849,0.284516,0.23675,0.276106,0.354,0.202022,4,84,3084
4.24679,71.4836,4.00982,47.201,1.12284,0.340444,0.292857,0.246323,0.26401,0.35801500000000003,0.200031,4,85,3085
4.17348,69.8766,3.37326,44.9142,1.03106,0.33298,0.286371,0.244979,0.297396,0.322075,0.196316,4,86,3086
4.14005,75.2136,2.84994,41.7914,1.12939,0.321403,0.310774,0.256373,0.34218,0.321136,0.201335,4,87,3087
4.14399,73.1272,3.04255,47.1364,1.03288,0.326531,0.288574,0.290263,0.331035,0.354044,0.196201,4,88,3088
4.19562,74.2364,3.17682,44.5507,1.11435,0.33025,0.309239,0.350774,0.326731,0.335945,0.203164,4,89,3089
4.17602,72.0392,3.40546,46.9005,1.07,0.326242,0.300738,0.302724,0.27946,0.344312,0.195876,4,90,3090
4.28231,69.4177,3.65922,46.641,1.10921,0.31633,0.354815,0.389597,0.290154,0.349203,0.201441,4,91,3091
4.26746,71.6481,3.52497,46.759,1.12579,0.30588,0.315754,0.459878,0.258151,0.351403,0.196152,4,92,3092
4.21586,71.2501,3.05271,45.0383,1.07769,0.305977,0.356441,0.413204,0.307123,0.380489,0.196833,4,93,3093
4.20436,68.3513,3.45444,47.861,1.10854,0.327429,0.332356,0.321335,0.374022,0.290159,0.200698,4,94,3094
4.21268,69.14,3.476,47.8287,1.08135,0.317574,0.389625,0.490625,0.378854,0.391284,0.198873,4,95,3095
4.20716,70.1421,3.82663,45.0747,1.04548,0.303941,0.305199,0.48259,0.301472,0.320016,0.198705,4,96,3096
4.21097,70.0863,3.56313,48.1622,1.01265,0.304232,0.340323,0.48924,0.328164,0.368992,0.196337,4,97,3097
4.18292,74.9233,2.87157,44.8521,1.08642,0.297059,0.299011,0.327502,0.343082,0.356957,0.200365,4,98,3098
4.21869,78.5366,2.92924,44.0105,1.06997,0.308835,0.324369,0.197409,0.316707,0.34062,0.199264,4,99,3099
4.25306,78.4921,3.24091,44.2523,1.0544,0.32443,0.315589,0.232143,0.294971,0.297981,0.203057,4,100,3100
4.20194,78.5032,2.98847,42.6894,1.10389,0.33447,0.297537,0.124778,0.287939,0.349977,0.199745,4,101,3101
4.17874,79.1786,3.62723,41.9454,1.1394,0.343528,0.291835,0.0310629,0.286819,0.363577,0.199958,4,102,3102
4.20778,78.7886,3.57082,43.8675,1.14474,0.349699,0.30831,0.11443300000000001,0.263164,0.320144,0.19792,4,103,3103
4.15968,81.5805,3.12207,45.4708,1.17708,0.335573,0.324443,0.148912,0.360537,0.298527,0.19601,4,104,3104
4.14535,82.5136,3.19976,42.7204,1.17556,0.348995,0.350219,0.114068,0.305773,0.315327,0.203189,4,105,3105
4.1172,74.7165,3.09329,42.9736,1.10884,0.332223,0.334137,0.199387,0.312374,0.304132,0.195536,4,106,3106
4.05554,75.589,3.6041,46.5274,1.14081,0.324602,0.302913,0.183603,0.333395,0.362103,0.202944,4,107,3107
4.03419,77.8437,2.72327,44.51,1.11069,0.319196,0.335174,0.351887,0.358876,0.313892,0.197435,4,108,3108
4.00283,77.1438,2.43795,42.9443,1.05743,0.319217,0.361442,0.494485,0.384369,0.332668,0.195029,4,109,3109
4.08846,80.4301,2.91369,40.6071,1.17213,0.305656,0.390436,0.424581,0.390162,0.281046,0.200758,4,110,3110
4.07867,80.2394,2.69742,39.9245,1.17883,0.319469,0.384983,0.386577,0.389962,0.342673,0.200756,4,111,3111
4.09858,76.4613,2.71892,44.6046,1.15465,0.299603,0.33461,0.390027,0.359035,0.370522,0.197529,4,112,3112
4.13482,77.122,2.747,45.4078,1.12717,0.308552,0.355188,0.246766,0.402572,0.392962,0.201017,4,113,3113
4.13551,73.9921,3.00304,42.0188,1.15924,0.29002,0.319033,0.24913,0.322618,0.400935,0.195897,4,114,3114
4.13653,74.4938,2.99828,40.7869,1.12695,0.298811,0.320247,0.26938,0.335196,0.357808,0.195372,4,115,3115
4.11939,73.6434,3.27321,47.4413,1.07306,0.306214,0.344804,0.255408,0.355809,0.33839,0.201757,4,116,3116
4.05739,74.007,3.33824,45.8051,1.07636,0.299331,0.336211,0.127503,0.388036,0.37036,0.197481,4,117,3117
4.05183,74.5543,3.08519,44.1599,1.016,0.305935,0.292119,0.182063,0.37547,0.330401,0.199158,4,118,3118
4.08019,75.6303,3.21318,44.6195,1.08868,0.318896,0.315869,0.162795,0.319414,0.309643,0.198374,4,119,3119
4.04086,76.6542,2.97901,42.6959,1.14618,0.321417,0.302949,0.190641,0.326715,0.326342,0.200843,4,120,3120
4.05138,77.8149,2.69144,41.083,1.12535,0.320092,0.303398,0.275845,0.325606,0.315976,0.196686,4,121,3121
3.98624,76.1126,3.52615,43.921,1.12216,0.33968,0.393494,0.206342,0.332862,0.289981,0.20088,4,122,3122
3.95967,74.7723,3.00614,41.2176,1.13031,0.314496,0.331189,0.0909291,0.340521,0.285816,0.200601,4,123,3123
4.04633,74.6196,4.09273,46.2621,1.10345,0.311364,0.329258,0.129748,0.28815,0.304928,0.200619,4,124,3124
3.95832,76.4602,2.83891,46.255,1.07723,0.302678,0.279068,0.1395,0.30488,0.32167,0.198659,4,125,3125
3.96232,77.4193,3.61591,45.7294,1.14662,0.302552,0.324727,0.0909314,0.318062,0.319447,0.200915,4,126,3126
3.94559,77.2258,3.5967,46.2926,1.1441,0.313571,0.335848,0.0865427,0.305898,0.291858,0.201127,4,127,3127
3.93839,77.7865,3.46214,47.4958,1.13441,0.307944,0.31792,0.11272,0.314315,0.353172,0.202448,4,128,3128
4.04056,77.2518,3.57961,42.845,1.09644,0.277273,0.319627,0.167302,0.349865,0.392993,0.19652,4,129,3129
4.02273,75.0706,3.38282,43.7328,1.16617,0.287477,0.328931,0.105207,0.322925,0.336263,0.198028,4,130,3130
4.04043,76.3042,2.91569,43.8445,1.17167,0.275023,0.280507,0.25482,0.314382,0.355036,0.199347,4,131,3131
4.04533,76.1267,2.77929,43.06,1.16952,0.281948,0.28955,0.144532,0.306815,0.355346,0.201057,4,132,3132
