TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
3.94386,68.1283,1.00544,0.28168,0.294066,0.296332,0.197642,4,29,3029
3.97594,69.7514,1.00756,0.296294,0.316746,0.379207,0.199,4,30,3030
3.97456,69.7859,1.03281,0.290111,0.323977,0.359889,0.197963,4,31,3031
3.84479,69.1015,0.969048,0.278703,0.2897,0.295987,0.195223,4,32,3032
3.82301,71.9347,1.02233,0.284556,0.288802,0.331125,0.200875,4,33,3033
3.71338,67.6487,0.957646,0.27526,0.272087,0.333188,0.195444,4,34,3034
3.77275,68.1058,0.951364,0.279103,0.272942,0.351402,0.201515,4,35,3035
3.76491,67.8521,0.966469,0.274774,0.289873,0.369429,0.197057,4,36,3036
3.77363,68.224,0.969984,0.279424,0.300365,0.344762,0.201119,4,37,3037
3.74684,68.5385,0.966427,0.284598,0.283982,0.337649,0.196619,4,38,3038
3.72702,71.0785,1.02947,0.282514,0.299949,0.32271,0.198042,4,39,3039
3.7412,69.3266,1.02736,0.283755,0.310755,0.330453,0.194996,4,40,3040
3.82319,71.8319,0.95037,0.310783,0.293093,0.332492,0.197001,4,41,3041
3.75837,71.3494,1.01591,0.31101,0.308162,0.367142,0.199004,4,42,3042
3.77553,70.716,0.954541,0.315394,0.312182,0.321646,0.195811,4,43,3043
3.7358,69.9763,0.941253,0.307459,0.320743,0.311267,0.1974,4,44,3044
3.77193,69.7376,0.987392,0.310519,0.312596,0.297793,0.199594,4,45,3045
3.72954,70.3757,0.996802,0.310424,0.315686,0.333042,0.196927,4,46,3046
3.68201,70.4706,1.00786,0.320583,0.295659,0.321154,0.200548,4,47,3047
3.70888,69.5413,0.96257,0.30281,0.299008,0.333867,0.197338,4,48,3048
3.71443,72.0538,0.931077,0.310743,0.263147,0.310178,0.200107,4,49,3049
3.71627,69.2935,0.964949,0.295231,0.273416,0.32872,0.196225,4,50,3050
3.76714,68.621,0.988849,0.298829,0.271054,0.307615,0.202015,4,51,3051
3.77361,67.3845,1.03896,0.321721,0.258807,0.297294,0.195514,4,52,3052
3.82082,68.5202,0.965978,0.317525,0.286548,0.317418,0.199604,4,53,3053
3.82363,68.3276,0.955534,0.303114,0.296557,0.259127,0.199249,4,54,3054
3.85268,68.9473,0.951201,0.289159,0.295583,0.295916,0.199797,4,55,3055
3.85243,66.8407,0.978577,0.300492,0.312859,0.258833,0.198342,4,56,3056
3.82784,68.7406,1.05902,0.313077,0.303899,0.317467,0.199995,4,57,3057
3.89509,71.9744,1.03458,0.301167,0.284932,0.33387,0.199733,4,58,3058
3.89583,71.5811,1.05869,0.304636,0.290846,0.352598,0.197806,4,59,3059
3.83848,73.1438,0.981053,0.317008,0.262942,0.298517,0.197064,4,60,3060
3.82888,73.4345,1.04211,0.299107,0.272564,0.354648,0.198391,4,61,3061
3.79378,72.2563,0.938334,0.29865,0.276499,0.351242,0.196951,4,62,3062
3.819,73.4052,0.959553,0.295425,0.277115,0.330721,0.201252,4,63,3063
3.79331,75.0412,0.968137,0.292554,0.301705,0.353482,0.194044,4,64,3064
3.81709,73.4226,1.02708,0.281342,0.2819,0.357058,0.194289,4,65,3065
3.8864899999999998,69.1501,0.983223,0.30339700000000003,0.270991,0.358636,0.199106,4,66,3066
3.9179,68.5772,1.0414,0.292676,0.264878,0.385914,0.198442,4,67,3067
3.97166,72.025,0.980068,0.276169,0.315237,0.310354,0.198742,4,68,3068
3.9085,70.7848,0.953481,0.275949,0.290666,0.334664,0.198859,4,69,3069
3.90315,69.0773,0.980716,0.261652,0.275715,0.311645,0.201259,4,70,3070
3.88372,70.1484,0.997382,0.274868,0.280209,0.333423,0.197982,4,71,3071
3.86882,71.6251,1.01246,0.287126,0.286915,0.304564,0.198504,4,72,3072
3.84261,74.55,1.03591,0.282676,0.311183,0.43402,0.19814,4,73,3073
3.82716,72.2229,0.962798,0.262735,0.301809,0.270768,0.198573,4,74,3074
3.80587,72.3715,0.981396,0.270917,0.309986,0.333944,0.197202,4,75,3075
3.81402,69.638,1.02446,0.25853,0.289322,0.295989,0.199067,4,76,3076
3.81035,70.3434,1.03334,0.25217,0.299363,0.278124,0.200587,4,77,3077
3.80489,70.461,0.978707,0.259049,0.287165,0.298494,0.196411,4,78,3078
3.8248,70.2352,0.97084,0.277652,0.252109,0.307634,0.200738,4,79,3079
3.9066,72.0434,0.993623,0.283566,0.296794,0.293425,0.201547,4,80,3080
3.80411,68.1108,0.975471,0.26717,0.271929,0.303335,0.197888,4,81,3081
3.80438,68.6929,1.00984,0.276077,0.290423,0.284302,0.199783,4,82,3082
3.87378,69.7799,1.01124,0.292155,0.279357,0.334779,0.197387,4,83,3083
3.96025,70.4636,0.959014,0.268949,0.263989,0.305433,0.198225,4,84,3084
3.93806,69.7752,0.992849,0.267752,0.26148,0.352481,0.199321,4,85,3085
3.98627,67.4869,0.99639,0.260629,0.301682,0.31159,0.195908,4,86,3086
4.01712,69.0593,0.956368,0.257132,0.297493,0.323592,0.200549,4,87,3087
3.97696,69.2024,1.01277,0.271986,0.270099,0.295224,0.198804,4,88,3088
4.00913,71.1097,0.978886,0.275893,0.270305,0.291137,0.198646,4,89,3089
4.03488,69.846,1.02316,0.279513,0.260264,0.279802,0.199977,4,90,3090
4.04253,68.9844,1.00939,0.297109,0.26049,0.330915,0.197936,4,91,3091
4.11009,69.6704,0.975802,0.281106,0.253832,0.336366,0.198292,4,92,3092
4.02762,71.8701,0.987745,0.294613,0.259478,0.313295,0.200776,4,93,3093
4.03583,71.5332,0.986777,0.316737,0.273713,0.320684,0.19438,4,94,3094
4.01325,71.9996,0.945823,0.288573,0.255499,0.314489,0.196043,4,95,3095
4.08726,71.5976,0.983746,0.265658,0.273859,0.290964,0.201815,4,96,3096
4.04531,70.5736,1.0027,0.271656,0.293052,0.267042,0.194649,4,97,3097
4.12789,70.6419,0.950157,0.265328,0.263914,0.296127,0.202836,4,98,3098
4.14846,69.795,0.94458,0.277647,0.252334,0.305501,0.1971,4,99,3099
4.22108,69.8748,1.00398,0.30757,0.302095,0.301722,0.200952,4,100,3100
4.20962,69.1828,0.950115,0.302586,0.276208,0.255883,0.198375,4,101,3101
4.21187,71.6831,0.96475,0.276625,0.307396,0.359099,0.19961,4,102,3102
4.11863,67.8296,0.952588,0.278978,0.271486,0.372751,0.198274,4,103,3103
4.07288,67.0372,0.93699,0.278693,0.300501,0.335542,0.198193,4,104,3104
4.21803,69.9263,1.03855,0.350741,0.29767,0.310189,0.200137,4,105,3105
4.10985,70.6631,1.01164,0.312921,0.293578,0.39435,0.200453,4,106,3106
4.06579,70.1424,0.939229,0.305019,0.291009,0.305171,0.197401,4,107,3107
4.05973,70.0145,0.909131,0.301922,0.285993,0.332867,0.198776,4,108,3108
4.02756,71.2311,0.94893,0.284075,0.304394,0.351923,0.200023,4,109,3109
4.10646,72.3204,0.979996,0.271765,0.301693,0.291064,0.196392,4,110,3110
4.07191,71.8036,0.971425,0.282335,0.30214800000000003,0.330012,0.203674,4,111,3111
4.09326,70.5983,0.94045,0.272455,0.296062,0.278864,0.195987,4,112,3112
4.04385,70.7203,0.929593,0.278426,0.334741,0.297371,0.200929,4,113,3113
4.02936,71.5416,0.969627,0.266831,0.323121,0.301144,0.198565,4,114,3114
4.05675,68.0728,1.01576,0.298186,0.24846,0.364841,0.200908,4,115,3115
4.05753,68.3765,0.942992,0.286476,0.273597,0.307764,0.197421,4,116,3116
4.04808,67.7761,0.91758,0.279033,0.269062,0.287886,0.199949,4,117,3117
4.05967,68.5084,0.930185,0.27086,0.281381,0.259814,0.196277,4,118,3118
4.05743,70.6508,1.04282,0.296177,0.319703,0.27084,0.203678,4,119,3119
4.05073,67.8017,1.00638,0.289688,0.282999,0.275955,0.197668,4,120,3120
4.02208,66.6206,0.959129,0.268204,0.309905,0.323773,0.200351,4,121,3121
4.04376,68.1136,1.06009,0.25732,0.294172,0.291012,0.198071,4,122,3122
4.0661,70.697,0.935243,0.273628,0.291041,0.280863,0.198517,4,123,3123
4.07745,71.4872,0.937619,0.283045,0.298276,0.280051,0.197912,4,124,3124
3.98658,70.8126,1.02244,0.300782,0.293131,0.293664,0.19866,4,125,3125
4.03822,71.9011,1.01218,0.268017,0.338806,0.297805,0.197203,4,126,3126
4.08082,70.0026,0.997273,0.293905,0.321306,0.281918,0.202228,4,127,3127
4.06954,69.7239,1.01345,0.28612,0.297541,0.317144,0.19568,4,128,3128
4.07312,69.481,1.0022200000000001,0.28686,0.306213,0.281365,0.198838,4,129,3129
4.05795,67.3428,0.967367,0.27199,0.303465,0.292383,0.200005,4,130,3130
3.93185,68.2093,1.01403,0.281988,0.306222,0.31953,0.197319,4,131,3131
4.01628,68.6389,0.97358,0.287954,0.298282,0.352521,0.200126,4,132,3132
4.02269,68.6517,0.969069,0.290388,0.296321,0.331018,0.199556,4,133,3133
4.08673,70.9737,0.946955,0.287311,0.306596,0.32521,0.197016,4,134,3134
4.0377,70.9701,0.99025,0.301767,0.318008,0.290252,0.198073,4,135,3135
4.05163,71.9779,0.963713,0.308762,0.300702,0.341843,0.197267,4,136,3136
4.1738,70.6744,0.964278,0.311393,0.297442,0.358451,0.201197,4,137,3137
4.11393,69.4905,0.981828,0.324755,0.304046,0.303678,0.195596,4,138,3138
4.14542,70.2146,1.00962,0.318263,0.305116,0.287637,0.202532,4,139,3139
4.17533,68.7483,1.04013,0.303099,0.279943,0.358939,0.196563,4,140,3140
4.22451,67.4,0.981133,0.313188,0.249928,0.273268,0.200633,4,141,3141
4.22707,68.4118,1.01313,0.316918,0.277219,0.308915,0.199657,4,142,3142
4.13431,67.5286,0.97463,0.293031,0.24727,0.275417,0.199686,4,143,3143
4.16278,68.9496,0.973567,0.301611,0.274859,0.283105,0.201223,4,144,3144
4.09958,68.4392,0.954204,0.321199,0.25157,0.292272,0.196868,4,145,3145
4.08218,66.7276,0.903738,0.349897,0.254063,0.308294,0.202345,4,146,3146
4.08604,66.7952,0.932836,0.35227,0.256326,0.309651,0.201909,4,147,3147
4.12144,65.4569,1.02612,0.334604,0.254929,0.378563,0.197091,4,148,3148
4.06596,68.3229,1.00665,0.33428,0.273481,0.383339,0.200123,4,149,3149
4.06876,68.325,0.970753,0.328969,0.275383,0.345064,0.200441,4,150,3150
4.01286,68.9994,1.00725,0.310358,0.288934,0.331026,0.198028,4,151,3151
4.01709,69.4492,1.0107,0.30448,0.264563,0.299215,0.200612,4,152,3152
4.07443,70.6378,1.00542,0.30035,0.25854,0.291223,0.194559,4,153,3153
4.04896,71.6413,1.0649,0.31641,0.31378,0.401063,0.199151,4,154,3154
3.95023,70.6374,1.0171,0.324924,0.281861,0.296883,0.19782,4,155,3155
3.95858,70.1181,0.96159,0.300715,0.253765,0.348261,0.197899,4,156,3156
4.0132,70.2471,0.990847,0.310819,0.290946,0.334707,0.199248,4,157,3157
3.99154,70.25,1.0031,0.301339,0.26252,0.335521,0.200284,4,158,3158
4.00242,70.6714,1.01886,0.32292,0.290605,0.354569,0.197252,4,159,3159
3.98213,70.6034,1.00844,0.331964,0.284344,0.320972,0.199188,4,160,3160
4.02881,71.6198,1.02475,0.311681,0.285483,0.342004,0.198156,4,161,3161
4.05762,68.1453,0.946679,0.301207,0.291184,0.3012,0.198478,4,162,3162
4.08585,71.2739,1.05389,0.308453,0.286011,0.380161,0.200478,4,163,3163
4.08149,71.6777,0.925424,0.322308,0.291428,0.344904,0.19699,4,164,3164
4.06588,72.9641,1.00737,0.332591,0.323431,0.326047,0.199739,4,165,3165
3.96984,71.4441,1.00905,0.286209,0.333601,0.351678,0.19774,4,166,3166
3.94222,70.8703,1.00856,0.284741,0.327464,0.342366,0.199336,4,167,3167
3.95751,71.1697,0.973729,0.273279,0.316357,0.311867,0.198951,4,168,3168
3.92856,70.9454,1.02573,0.271025,0.30985,0.364076,0.199166,4,169,3169
3.97079,72.7582,1.03968,0.268078,0.320483,0.346128,0.19922,4,170,3170
3.94124,70.2656,0.960898,0.277965,0.266874,0.310344,0.19617,4,171,3171
3.93901,70.7052,1.00685,0.275321,0.265881,0.312462,0.197319,4,172,3172
3.96505,70.7056,0.949331,0.270296,0.270887,0.327873,0.199442,4,173,3173
3.96082,70.319,1.03943,0.275679,0.276224,0.292682,0.196873,4,174,3174
3.9439,70.123,0.996199,0.273773,0.251796,0.292986,0.199149,4,175,3175
4.01281,71.5875,1.01998,0.288939,0.275719,0.341279,0.198355,4,176,3176
3.90383,69.3419,0.986813,0.281029,0.259274,0.305578,0.196085,4,177,3177
3.8966,68.5077,0.975323,0.278557,0.266478,0.329359,0.200923,4,178,3178
3.87434,67.7056,0.965232,0.289142,0.265038,0.329477,0.202979,4,179,3179
3.78252,68.936,1.01128,0.284826,0.290409,0.285096,0.194917,4,180,3180
3.79899,70.4409,0.967611,0.286738,0.276472,0.355488,0.200731,4,181,3181
3.75915,69.8694,0.960248,0.284809,0.275532,0.338817,0.203375,4,182,3182
3.81526,71.24,0.997389,0.284691,0.283522,0.337421,0.202205,4,183,3183
3.82004,71.4625,0.99098,0.294736,0.273157,0.371638,0.194926,4,184,3184
3.92142,70.3151,0.968436,0.265884,0.310385,0.344841,0.197452,4,185,3185
3.88135,72.14,0.964409,0.284545,0.330147,0.308499,0.199349,4,186,3186
3.92573,69.2116,0.929931,0.272786,0.297296,0.350164,0.198091,4,187,3187
3.9168,67.641,0.982251,0.295558,0.268143,0.350233,0.198781,4,188,3188
3.98232,67.1006,0.944656,0.297614,0.253012,0.294819,0.196442,4,189,3189
3.95451,67.7761,0.945577,0.299333,0.245407,0.333131,0.201081,4,190,3190
3.9564,68.2587,0.985125,0.307361,0.269339,0.380183,0.195022,4,191,3191
3.95649,68.0693,1.01683,0.315254,0.259833,0.392754,0.196229,4,192,3192
3.89062,67.0385,0.973922,0.315367,0.2875,0.373363,0.198274,4,193,3193
3.85186,69.1307,0.968156,0.279586,0.275523,0.331213,0.198451,4,194,3194
3.85286,69.1774,1.00267,0.272759,0.287264,0.389528,0.195781,4,195,3195
3.84789,68.8352,0.967562,0.277882,0.278969,0.326821,0.195171,4,196,3196
3.79316,68.5869,0.959798,0.284082,0.262984,0.269189,0.202042,4,197,3197
3.84201,68.3866,1.03427,0.292495,0.296295,0.290884,0.197785,4,198,3198
3.78761,68.4632,0.976638,0.286991,0.286262,0.339151,0.198209,4,199,3199
3.73064,69.755,0.992261,0.284981,0.296022,0.278313,0.198635,4,200,3200
3.74451,71.3862,1.07836,0.288213,0.280123,0.284908,0.195444,4,201,3201
3.75164,71.1688,1.01714,0.283926,0.298673,0.278741,0.202932,4,202,3202
3.80948,72.8274,0.940904,0.278306,0.280227,0.298984,0.20005,4,203,3203
3.86755,72.4078,0.983001,0.281804,0.280729,0.265392,0.19835,4,204,3204
3.94809,71.346,1.01341,0.272375,0.260531,0.298152,0.198938,4,205,3205
3.89659,71.4279,0.978326,0.279743,0.286346,0.309662,0.19695,4,206,3206
3.95902,71.7969,1.01414,0.2702,0.28761,0.323298,0.194644,4,207,3207
3.99105,74.3847,1.01893,0.278528,0.32289,0.363503,0.199309,4,208,3208
3.97125,72.56,0.951314,0.285587,0.328817,0.333522,0.198756,4,209,3209
4.02473,73.832,0.992656,0.266698,0.306975,0.300789,0.200219,4,210,3210
4.03266,72.8886,0.98588,0.280335,0.300963,0.352239,0.197303,4,211,3211
4.0389,68.2638,0.989423,0.296925,0.319097,0.35699,0.199978,4,212,3212
4.02244,68.4391,0.973256,0.299934,0.291524,0.290658,0.198239,4,213,3213
4.02971,70.5379,0.997581,0.300244,0.28729,0.286502,0.198457,4,214,3214
4.03838,68.6421,0.99395,0.302105,0.285917,0.330399,0.199269,4,215,3215
4.02747,69.9698,0.932636,0.313104,0.293407,0.37839,0.19628,4,216,3216
3.975,72.2432,0.980551,0.288953,0.294467,0.258497,0.200565,4,217,3217
4.02877,74.4969,0.964543,0.290376,0.309261,0.333361,0.203019,4,218,3218
4.07256,70.3354,0.965462,0.298805,0.277664,0.32418,0.193015,4,219,3219
4.06257,71.9457,0.944636,0.299611,0.276018,0.344556,0.203547,4,220,3220
3.90363,71.0099,1.0188,0.289731,0.284261,0.31987,0.200185,4,221,3221
3.90711,69.1001,0.961589,0.294666,0.27472800000000003,0.305406,0.19618,4,222,3222
3.98689,71.8632,0.973681,0.279238,0.306784,0.288158,0.202967,4,223,3223
4.00047,68.8154,0.982437,0.283782,0.259251,0.32455,0.197777,4,224,3224
3.93268,68.6851,1.01227,0.285228,0.252907,0.354447,0.201106,4,225,3225
3.95706,68.5582,0.966952,0.292198,0.254395,0.307605,0.195384,4,226,3226
3.94706,71.2786,1.01977,0.298391,0.277892,0.321313,0.195433,4,227,3227
3.9427,72.6278,0.924455,0.299501,0.282879,0.305161,0.20162,4,228,3228
3.93907,72.6573,0.956521,0.296956,0.285469,0.28839,0.201996,4,229,3229
4.03536,70.964,0.963183,0.295392,0.282987,0.321602,0.204399,4,230,3230
4.04171,72.0932,0.965523,0.297773,0.287211,0.389673,0.194908,4,231,3231
4.00247,71.1576,0.948014,0.30206,0.264869,0.362791,0.199968,4,232,3232
3.94152,70.0912,1.03811,0.278159,0.316508,0.343013,0.196381,4,233,3233
3.9378,70.9271,0.979672,0.278783,0.296378,0.307398,0.20361,4,234,3234
3.87706,70.6252,0.940754,0.277292,0.314885,0.319872,0.198345,4,235,3235
3.88187,71.7353,1.0002,0.289219,0.305296,0.2835,0.199696,4,236,3236
3.86733,69.755,1.03843,0.270591,0.291084,0.297219,0.198867,4,237,3237
3.87112,68.8397,0.996705,0.277577,0.278597,0.307714,0.202785,4,238,3238
3.92882,67.9005,0.991789,0.293284,0.272658,0.310797,0.195582,4,239,3239
3.98512,67.5576,1.01329,0.27125,0.267474,0.333633,0.202657,4,240,3240
3.89841,68.7905,0.993421,0.270236,0.282529,0.312234,0.199166,4,241,3241
3.8763,70.6042,0.96679,0.273851,0.286687,0.333623,0.1992,4,242,3242
3.93133,70.6785,0.952024,0.277894,0.27589,0.344254,0.197222,4,243,3243
3.87431,68.9652,1.00777,0.315748,0.28315,0.351577,0.19937,4,244,3244
3.85781,67.2911,0.926919,0.29805,0.282812,0.308528,0.19874,4,245,3245
3.84569,67.3014,0.949014,0.295436,0.277767,0.36358,0.198425,4,246,3246
3.91412,68.0911,1.02678,0.292196,0.29507,0.303599,0.197757,4,247,3247
3.9608,67.4889,0.968016,0.281235,0.28926,0.370064,0.19841,4,248,3248
3.94717,68.0675,0.990788,0.287626,0.30859,0.31265,0.199952,4,249,3249
3.99836,67.8855,0.990687,0.269915,0.298709,0.293831,0.199898,4,250,3250
3.99101,65.8598,0.937838,0.280871,0.29612,0.355557,0.196164,4,251,3251
4.002,66.2251,0.935311,0.287383,0.308322,0.33819,0.194726,4,252,3252
4.00598,67.8778,0.945047,0.297264,0.282166,0.339604,0.201084,4,253,3253
4.11792,68.3496,0.908163,0.304606,0.265982,0.307045,0.195726,4,254,3254
4.28337,72.1989,1.0572,0.302107,0.310466,0.333609,0.19925,4,255,3255
4.2157,71.914,0.982231,0.304904,0.301465,0.307277,0.198393,4,256,3256
4.19537,72.3897,0.99081,0.296089,0.288036,0.347712,0.199861,4,257,3257
4.15682,72.0721,0.958945,0.303995,0.287478,0.330093,0.196212,4,258,3258
4.1627,70.3808,0.93306,0.300202,0.27102,0.352562,0.19945,4,259,3259
4.15255,70.1832,1.00526,0.283436,0.288587,0.354551,0.196584,4,260,3260
4.19951,70.8828,0.996797,0.286037,0.301405,0.346659,0.20211200000000001,4,261,3261
4.21435,68.1277,1.02418,0.299418,0.306914,0.310559,0.195104,4,262,3262
4.16734,71.1139,0.950424,0.316443,0.298303,0.312898,0.202834,4,263,3263
4.16455,70.5492,0.975108,0.323493,0.301315,0.38658,0.199822,4,264,3264
4.10193,73.1537,0.987531,0.333836,0.29433,0.314744,0.196667,4,265,3265
3.96171,72.1178,0.989934,0.299427,0.315059,0.345204,0.201347,4,266,3266
3.93659,72.7708,0.957801,0.309457,0.287222,0.311414,0.197344,4,267,3267
3.92531,71.5891,0.962191,0.313184,0.300437,0.298216,0.199696,4,268,3268
3.97895,69.1315,1.02426,0.290984,0.288128,0.314682,0.202298,4,269,3269
3.99662,69.5364,0.971808,0.269936,0.28496,0.29148,0.194864,4,270,3270
4.03499,68.7307,0.963664,0.283764,0.280293,0.332715,0.202607,4,271,3271
4.05528,70.6426,0.966242,0.292827,0.26679,0.3151,0.199224,4,272,3272
4.06513,72.6762,0.960401,0.289606,0.269896,0.335771,0.196357,4,273,3273
3.98261,70.7699,0.972375,0.298683,0.259486,0.366272,0.201557,4,274,3274
3.94785,69.5601,0.927672,0.294977,0.260159,0.328531,0.199748,4,275,3275
3.81916,70.5317,1.01821,0.317262,0.297837,0.273623,0.198817,4,276,3276
3.83681,70.2127,1.01255,0.314343,0.297135,0.27087,0.198485,4,277,3277
3.9144,69.5161,0.997168,0.312329,0.291988,0.321698,0.200504,4,278,3278
3.91611,69.7173,0.973469,0.305833,0.296742,0.291655,0.198589,4,279,3279
3.92022,69.572,0.983006,0.314329,0.296619,0.286,0.198425,4,280,3280
3.87813,70.8985,1.0207,0.309818,0.293599,0.31498,0.198578,4,281,3281
3.89134,69.9847,1.01202,0.300459,0.283952,0.29956,0.196582,4,282,3282
3.8938,70.991,0.989833,0.30475,0.295965,0.262491,0.19587,4,283,3283
3.84448,72.0754,0.97151,0.309979,0.337477,0.365174,0.197075,4,284,3284
3.83458,72.1779,0.950614,0.307193,0.323706,0.334818,0.198232,4,285,3285
3.96587,68.0239,0.998241,0.299687,0.272831,0.371524,0.197755,4,286,3286
3.99399,69.4538,1.01184,0.302946,0.253598,0.357293,0.198067,4,287,3287
3.96219,69.4995,0.988603,0.29872,0.280142,0.305951,0.203223,4,288,3288
3.93678,68.628,1.01365,0.299912,0.276839,0.347484,0.194886,4,289,3289
3.88966,70.7123,0.995957,0.319225,0.325246,0.382107,0.199552,4,290,3290
3.83652,67.6576,0.945373,0.296579,0.303228,0.341872,0.198458,4,291,3291
3.93208,69.9051,1.02047,0.321701,0.291955,0.317491,0.196557,4,292,3292
3.82291,69.9565,0.966413,0.286515,0.260349,0.330748,0.197206,4,293,3293
3.8445,70.0063,1.03516,0.284571,0.278421,0.317124,0.20153,4,294,3294
3.79774,70.2441,0.975766,0.290011,0.270367,0.327846,0.196592,4,295,3295
3.7868,72.2619,0.979494,0.283989,0.260548,0.289171,0.198905,4,296,3296
3.76928,72.1968,0.966813,0.267693,0.294557,0.310835,0.198239,4,297,3297
3.79076,70.9842,0.969551,0.283602,0.282662,0.299395,0.19894,4,298,3298
3.80878,71.7402,1.02639,0.262566,0.285094,0.343001,0.196301,4,299,3299
3.81204,70.7389,0.993159,0.268805,0.269755,0.309715,0.195582,4,300,3300
3.76469,70.9776,0.915244,0.285998,0.307661,0.307805,0.201196,4,301,3301
3.78178,68.0582,1.01384,0.267694,0.307445,0.283337,0.198208,4,302,3302
3.68618,68.9833,0.950479,0.286912,0.311816,0.311655,0.199895,4,303,3303
3.69814,71.4105,1.01509,0.286507,0.259089,0.318009,0.196393,4,304,3304
3.79669,74.8508,0.989181,0.282756,0.283347,0.283144,0.201645,4,305,3305
3.75293,74.1407,1.056,0.269159,0.270777,0.309909,0.196102,4,306,3306
3.7799,73.0476,0.99603,0.275086,0.263023,0.309062,0.196855,4,307,3307
3.82933,75.1788,0.951198,0.26982,0.287563,0.374406,0.199942,4,308,3308
3.8004,72.7027,0.977422,0.289654,0.262475,0.345696,0.199638,4,309,3309
3.79657,72.5613,0.979603,0.283398,0.268494,0.3337,0.200249,4,310,3310
3.82396,72.0143,0.996471,0.263079,0.288975,0.299488,0.197559,4,311,3311
3.87308,71.9871,1.0073,0.273387,0.259237,0.316784,0.200171,4,312,3312
3.81507,72.1538,0.950437,0.267151,0.270782,0.307386,0.199155,4,313,3313
3.86566,74.0104,1.06431,0.262147,0.267246,0.338626,0.197373,4,314,3314
3.84597,72.2895,1.00853,0.26183,0.28584,0.283898,0.200269,4,315,3315
3.81787,73.4846,1.01039,0.269877,0.295995,0.295754,0.196583,4,316,3316
3.84074,69.4838,0.987164,0.297672,0.283509,0.300856,0.197887,4,317,3317
3.85854,69.4866,0.965935,0.298296,0.286113,0.303136,0.196519,4,318,3318
3.93225,68.9428,0.977328,0.292622,0.291137,0.366017,0.201014,4,319,3319
3.9134,68.2183,1.00018,0.284539,0.288012,0.354153,0.200993,4,320,3320
4.01045,69.6366,0.971437,0.289822,0.281247,0.305419,0.198069,4,321,3321
4.0414,71.1681,0.944231,0.279949,0.304287,0.374612,0.198615,4,322,3322
4.03507,70.37,0.950797,0.269034,0.311469,0.388277,0.194986,4,323,3323
4.03842,69.7817,0.946944,0.274891,0.287748,0.37093,0.194895,4,324,3324
4.0957,71.7535,1.03358,0.264018,0.312778,0.269568,0.19627,4,325,3325
4.04313,71.1802,1.00516,0.267827,0.306054,0.299449,0.200106,4,326,3326
4.09245,71.5148,1.04105,0.261804,0.327755,0.319565,0.196594,4,327,3327
4.10991,71.3211,0.973978,0.287046,0.290681,0.333172,0.201561,4,328,3328
4.04342,72.5846,0.960243,0.296301,0.330251,0.272438,0.196065,4,329,3329
3.99454,70.088,0.938675,0.273653,0.272622,0.403492,0.196174,4,330,3330
4.03864,68.3618,0.983319,0.268564,0.255137,0.362901,0.200466,4,331,3331
3.95557,68.3974,0.978252,0.271982,0.285466,0.323661,0.198988,4,332,3332
4.02414,70.2403,0.995955,0.27223,0.267254,0.313668,0.197875,4,333,3333
4.01996,70.2416,0.995566,0.273453,0.266354,0.313467,0.197788,4,334,3334
3.92976,70.5725,1.00805,0.271035,0.291558,0.308974,0.198848,4,335,3335
3.88572,72.3359,0.972808,0.263201,0.266588,0.263474,0.200289,4,336,3336
3.86405,74.0489,0.994914,0.256182,0.29019,0.326521,0.197594,4,337,3337
3.90748,72.891,0.94985,0.272978,0.301943,0.306368,0.19946,4,338,3338
3.94917,70.2402,0.993703,0.275381,0.291084,0.343315,0.197748,4,339,3339
3.85948,69.6486,0.994615,0.298602,0.311584,0.284432,0.197758,4,340,3340
3.82911,70.3087,1.02072,0.305848,0.275611,0.328652,0.199073,4,341,3341
3.81322,70.3175,0.962036,0.298477,0.262718,0.325857,0.200776,4,342,3342
3.97785,71.0425,0.977511,0.32664,0.230188,0.330662,0.201449,4,343,3343
3.89553,70.1554,1.00019,0.329523,0.245066,0.38134,0.195845,4,344,3344
3.88076,74.656,0.978903,0.311616,0.270875,0.315072,0.19602,4,345,3345
3.87156,74.0471,0.987993,0.308683,0.289672,0.319985,0.194916,4,346,3346
3.71598,70.245,0.988681,0.325364,0.267316,0.316913,0.202216,4,347,3347
3.71993,68.7685,0.959061,0.314506,0.279597,0.365571,0.19827,4,348,3348
3.79275,67.4983,0.958542,0.312769,0.270238,0.322474,0.200513,4,349,3349
3.79069,68.3992,0.920123,0.308722,0.268145,0.285666,0.199538,4,350,3350
3.8688,70.3802,1.09725,0.315459,0.270382,0.30225,0.198713,4,351,3351
3.87458,68.9011,0.973644,0.30065,0.28861,0.321247,0.198088,4,352,3352
3.87406,71.1118,0.973759,0.30643,0.285085,0.251042,0.198655,4,353,3353
3.95505,68.343,1.02813,0.280887,0.265511,0.337141,0.199143,4,354,3354
3.99145,70.8711,0.968135,0.284283,0.281688,0.311208,0.198249,4,355,3355
4.01121,70.0285,0.979946,0.280487,0.263752,0.352778,0.198032,4,356,3356
4.10843,70.5264,1.00969,0.277262,0.289333,0.330924,0.197924,4,357,3357
4.1020200000000004,71.694,0.947168,0.276591,0.319405,0.310202,0.197635,4,358,3358
4.09602,71.2472,0.92464,0.26898,0.292421,0.324635,0.198038,4,359,3359
4.08664,71.3741,0.955079,0.268078,0.292376,0.332416,0.200093,4,360,3360
