TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
3.99499,65.9648,0.95388,0.27245,0.373195,0.369228,0.198265,3,940,2940
3.99025,67.4159,0.965402,0.280459,0.324969,0.434811,0.199735,3,941,2941
4.02666,65.6678,0.909393,0.282607,0.416433,0.426615,0.197323,3,942,2942
4.02323,67.1278,0.984569,0.293841,0.39787,0.42156,0.200662,3,943,2943
4.0176,69.6972,0.983643,0.322806,0.409836,0.404343,0.195316,3,944,2944
4.01137,69.3705,0.928552,0.320372,0.357372,0.39151,0.201586,3,945,2945
3.98939,69.8741,0.937381,0.304162,0.380667,0.398794,0.197237,3,946,2946
4.03528,71.566,0.924288,0.300048,0.390949,0.42537,0.199303,3,947,2947
4.06273,73.7185,0.985945,0.289303,0.375422,0.45319,0.200033,3,948,2948
4.01294,73.3888,1.0539,0.289649,0.345643,0.464061,0.195953,3,949,2949
4.01874,72.84,0.956645,0.298546,0.386767,0.442344,0.200519,3,950,2950
3.99725,68.3656,0.956637,0.301956,0.398229,0.418023,0.196722,3,951,2951
4.07407,67.5536,0.940063,0.300008,0.385334,0.388197,0.199458,3,952,2952
4.04967,67.5462,0.9402,0.297498,0.386626,0.397851,0.199358,3,953,2953
4.07689,67.5453,0.956358,0.301076,0.371957,0.405254,0.199316,3,954,2954
4.0813,67.5326,0.956702,0.30008,0.370853,0.413255,0.199321,3,955,2955
4.09459,68.0733,0.953263,0.307062,0.366408,0.389661,0.199991,3,956,2956
4.01781,69.5838,0.955768,0.308989,0.362712,0.422835,0.197902,3,957,2957
4.00026,69.4469,0.993528,0.29765200000000003,0.349828,0.363045,0.197849,3,958,2958
3.92503,67.2613,0.972455,0.28206,0.321341,0.422964,0.199773,3,959,2959
3.95331,67.4403,0.963601,0.284848,0.340762,0.447296,0.199374,3,960,2960
3.92921,67.3776,0.99442,0.290328,0.354687,0.420002,0.200146,3,961,2961
3.90604,66.673,0.993871,0.283743,0.345266,0.442185,0.19579,3,962,2962
3.87155,66.5347,0.996329,0.282228,0.342615,0.472602,0.199274,3,963,2963
3.80797,64.5275,0.954115,0.298987,0.367282,0.383556,0.198209,3,964,2964
3.81275,63.1218,0.925092,0.300923,0.373357,0.419247,0.198509,3,965,2965
3.82591,63.7584,0.960892,0.298449,0.386948,0.423723,0.195152,3,966,2966
3.79293,66.4335,0.917301,0.281638,0.327264,0.389538,0.201157,3,967,2967
3.85854,69.2142,1.05158,0.275595,0.335412,0.43516,0.20064,3,968,2968
3.88351,68.3906,1.00155,0.268112,0.330297,0.439691,0.199077,3,969,2969
3.8846,67.0989,0.995184,0.266992,0.32892,0.45606,0.196793,3,970,2970
3.91216,67.1601,0.974097,0.264847,0.341432,0.44192,0.198936,3,971,2971
3.93681,67.2674,0.987626,0.270398,0.316416,0.406119,0.198024,3,972,2972
3.95985,67.9194,0.983797,0.280211,0.316383,0.353679,0.199459,3,973,2973
3.945,67.6286,0.961821,0.28859,0.339342,0.407822,0.200134,3,974,2974
3.92413,67.7562,0.981489,0.294825,0.361684,0.449772,0.195665,3,975,2975
3.88076,68.7947,0.945037,0.289283,0.389497,0.388588,0.201177,3,976,2976
3.85525,68.6939,0.967037,0.291736,0.368465,0.405011,0.195966,3,977,2977
3.87739,69.744,1.02151,0.300814,0.369232,0.391151,0.201907,3,978,2978
3.87245,70.6755,0.990137,0.30684,0.330809,0.388582,0.195871,3,979,2979
3.90562,69.7594,0.993322,0.321069,0.333677,0.406818,0.198269,3,980,2980
3.85794,69.5444,1.01412,0.279218,0.329215,0.431669,0.196104,3,981,2981
3.86715,68.4297,0.989889,0.263439,0.350104,0.410704,0.201732,3,982,2982
3.84891,69.2484,0.956127,0.266797,0.354902,0.405337,0.197868,3,983,2983
3.90891,68.4143,0.987839,0.27246,0.340942,0.419828,0.202154,3,984,2984
3.90023,70.0911,0.944986,0.257795,0.35955,0.368436,0.197931,3,985,2985
3.87992,71.1264,0.994824,0.259965,0.36409,0.413546,0.199342,3,986,2986
3.96166,72.0341,1.01557,0.289647,0.34415,0.44557,0.199272,3,987,2987
3.95683,71.6722,0.976023,0.285993,0.361432,0.444679,0.19767,3,988,2988
3.94452,73.1884,0.978182,0.272105,0.388859,0.456536,0.198567,3,989,2989
3.89123,72.422,0.957661,0.282455,0.376326,0.46172,0.198473,3,990,2990
3.90502,69.5198,0.918369,0.282307,0.333989,0.402364,0.198658,3,991,2991
3.92272,71.1231,1.00718,0.278983,0.345479,0.434581,0.199604,3,992,2992
3.82968,68.9795,0.984953,0.286129,0.337719,0.416407,0.198693,3,993,2993
3.84764,69.4802,0.973202,0.272007,0.352075,0.448013,0.197521,3,994,2994
3.92825,68.2907,0.937052,0.267733,0.369995,0.442714,0.19877,3,995,2995
3.89955,69.074,0.933146,0.270318,0.372229,0.443959,0.198381,3,996,2996
3.87641,71.293,1.01604,0.272272,0.376743,0.420877,0.200053,3,997,2997
3.84229,70.5157,0.977278,0.277176,0.359805,0.457455,0.198279,3,998,2998
3.86377,71.0406,0.946656,0.278886,0.401632,0.46172,0.198009,3,999,2999
3.88973,70.2515,1.05464,0.27394,0.370097,0.500117,0.19972,3,1000,3000
3.73005,71.1332,0.979871,0.306218,0.275778,0.356466,0.196536,4,1,3001
3.71688,69.5126,1.01334,0.274421,0.295802,0.295691,0.201989,4,2,3002
3.71092,71.1848,0.927645,0.288446,0.278326,0.325058,0.196516,4,3,3003
3.78527,69.9296,0.996371,0.295193,0.315004,0.334284,0.199764,4,4,3004
3.8010100000000002,70.1138,1.05525,0.2818,0.304972,0.391974,0.201398,4,5,3005
3.79139,68.6584,0.981153,0.272909,0.291625,0.332114,0.197865,4,6,3006
3.80986,69.8451,1.01892,0.273977,0.307528,0.363238,0.19767,4,7,3007
3.84526,69.2852,0.993398,0.27661,0.275915,0.287172,0.19793,4,8,3008
3.87296,68.1691,1.04057,0.289596,0.29085,0.341467,0.1986,4,9,3009
3.87871,68.1055,1.05381,0.312375,0.27544,0.323551,0.198852,4,10,3010
3.96768,68.2887,0.984556,0.319646,0.262914,0.324221,0.197193,4,11,3011
3.95145,66.7663,0.920462,0.308131,0.268164,0.280669,0.198799,4,12,3012
3.9548,70.3264,1.00631,0.296691,0.271636,0.289859,0.199162,4,13,3013
3.93751,69.104,0.978223,0.277899,0.25721,0.26422,0.199199,4,14,3014
3.94313,71.3217,0.987483,0.285036,0.238735,0.273805,0.198563,4,15,3015
3.99857,71.1575,1.02796,0.281221,0.260153,0.319998,0.200105,4,16,3016
3.98109,71.312,0.997625,0.282155,0.260625,0.300895,0.200151,4,17,3017
3.97899,71.0475,0.974487,0.266116,0.279737,0.298181,0.199946,4,18,3018
4.02244,69.365,0.948336,0.273235,0.292021,0.326479,0.198051,4,19,3019
4.12843,69.8403,0.995863,0.300832,0.331103,0.325914,0.202318,4,20,3020
3.99506,69.0438,0.983669,0.28389,0.272963,0.306424,0.199187,4,21,3021
4.02988,69.3538,0.972837,0.300908,0.257191,0.397275,0.199453,4,22,3022
4.06244,70.2793,0.983989,0.315679,0.271957,0.309921,0.197268,4,23,3023
4.11053,71.4334,1.03287,0.324483,0.252304,0.313011,0.199567,4,24,3024
4.09262,71.1213,0.995791,0.327538,0.24902,0.317738,0.19671,4,25,3025
4.05424,73.4254,0.9475,0.311214,0.27736,0.353329,0.201282,4,26,3026
3.95344,72.5454,0.98104,0.29981,0.263828,0.296572,0.196401,4,27,3027
3.99161,72.3009,1.07663,0.278432,0.297703,0.402985,0.200984,4,28,3028
3.96954,72.313,1.067,0.28214,0.280326,0.3494,0.197491,4,29,3029
3.92213,72.0857,1.03493,0.276173,0.27961,0.334685,0.198548,4,30,3030
3.93956,72.2683,1.00611,0.284194,0.289307,0.350129,0.201926,4,31,3031
3.97118,73.4454,1.00569,0.317549,0.262211,0.366354,0.196327,4,32,3032
3.96881,73.3123,1.01722,0.317571,0.243239,0.310736,0.199957,4,33,3033
3.94686,71.7377,0.984454,0.314541,0.25827,0.311769,0.197153,4,34,3034
4.02412,73.1121,1.00361,0.321508,0.257261,0.326614,0.19881,4,35,3035
3.98809,74.0286,1.02243,0.320736,0.268832,0.347573,0.201413,4,36,3036
3.97669,72.7213,0.992605,0.299754,0.273,0.330262,0.195439,4,37,3037
3.85503,69.9303,1.00933,0.303022,0.277145,0.336975,0.198804,4,38,3038
3.82882,69.8794,0.998399,0.308283,0.293475,0.302741,0.199807,4,39,3039
3.89859,69.1875,1.00609,0.304982,0.29471,0.324958,0.198723,4,40,3040
3.89111,69.6204,0.998169,0.311511,0.27088,0.31859,0.199799,4,41,3041
3.76732,75.9949,1.03221,0.339073,0.305833,0.329297,0.202383,4,42,3042
3.77215,74.5223,1.00896,0.315976,0.291284,0.292607,0.19557,4,43,3043
3.77303,70.4967,0.988551,0.304912,0.263959,0.312308,0.199709,4,44,3044
3.78076,70.7663,0.98875,0.335706,0.29995,0.288547,0.20036,4,45,3045
3.72654,69.325,1.00347,0.333976,0.277484,0.300213,0.197207,4,46,3046
3.7116,71.7025,0.996693,0.321527,0.301786,0.28067,0.198892,4,47,3047
3.8036,70.0119,1.0035,0.320481,0.240207,0.3126,0.198363,4,48,3048
3.84108,74.0177,0.939934,0.294363,0.294947,0.390778,0.19753,4,49,3049
3.86088,75.5993,0.934615,0.309522,0.301983,0.314245,0.199539,4,50,3050
3.91228,73.9459,0.923757,0.316776,0.277628,0.320196,0.197406,4,51,3051
3.89732,71.3111,1.01259,0.327668,0.262783,0.369441,0.196109,4,52,3052
3.87335,71.3715,1.06177,0.348139,0.270957,0.336602,0.199586,4,53,3053
3.71581,72.7173,0.899977,0.310687,0.25763200000000003,0.333567,0.196411,4,54,3054
3.72056,72.4434,0.927895,0.312351,0.25584,0.323193,0.197487,4,55,3055
3.74295,72.7147,1.0198,0.31232,0.282883,0.322606,0.198867,4,56,3056
3.78478,75.1097,0.992813,0.328691,0.311148,0.286562,0.199578,4,57,3057
3.82932,74.4938,0.960505,0.334293,0.293191,0.267333,0.200642,4,58,3058
3.86942,77.6588,0.992356,0.32703,0.319915,0.28198,0.196677,4,59,3059
3.84119,72.4372,1.01424,0.29096,0.242433,0.358664,0.203877,4,60,3060
3.84686,70.4433,1.04427,0.294713,0.257346,0.310615,0.194656,4,61,3061
3.78866,69.4748,1.00219,0.299353,0.268608,0.350116,0.201838,4,62,3062
3.78243,69.1306,0.924009,0.276365,0.281832,0.293619,0.197995,4,63,3063
3.74682,68.7697,1.04416,0.264724,0.292425,0.314854,0.199336,4,64,3064
3.70477,70.1163,1.02652,0.286274,0.323679,0.329629,0.198047,4,65,3065
3.84062,68.5992,0.973676,0.288442,0.28728,0.328218,0.200628,4,66,3066
3.76571,68.7889,1.00882,0.310262,0.300431,0.275884,0.196516,4,67,3067
3.77236,70.5634,0.994597,0.311185,0.304361,0.289408,0.200972,4,68,3068
3.78099,71.8074,1.01528,0.315435,0.302934,0.309871,0.202293,4,69,3069
3.75042,69.4222,0.952512,0.301607,0.278039,0.359119,0.197377,4,70,3070
3.80152,69.4022,0.973597,0.323818,0.300953,0.345639,0.199459,4,71,3071
3.91302,69.2163,1.02434,0.313883,0.313152,0.399139,0.198319,4,72,3072
3.91089,69.2409,0.964844,0.310086,0.274673,0.336812,0.194927,4,73,3073
3.98822,70.1623,0.943719,0.299562,0.267452,0.321459,0.202218,4,74,3074
3.95354,71.7493,0.998814,0.321449,0.266697,0.300433,0.199917,4,75,3075
3.95062,73.8783,1.04214,0.325835,0.287505,0.345907,0.197128,4,76,3076
3.89712,71.0094,1.00305,0.310091,0.290836,0.330635,0.199625,4,77,3077
3.93842,70.8958,0.95361,0.292466,0.314226,0.33947,0.197123,4,78,3078
3.89525,70.2449,0.962346,0.296275,0.262863,0.326737,0.200128,4,79,3079
3.92498,70.9639,1.02575,0.280521,0.263212,0.334306,0.200874,4,80,3080
3.94295,72.2578,1.00705,0.281958,0.255132,0.341908,0.198457,4,81,3081
4.07117,70.3593,0.982052,0.278444,0.273723,0.323881,0.198264,4,82,3082
4.04258,68.1645,0.972193,0.269863,0.265497,0.341548,0.194751,4,83,3083
3.99013,71.3979,1.00088,0.312077,0.305581,0.330207,0.198191,4,84,3084
3.97911,69.6704,0.979697,0.301057,0.298049,0.360079,0.196815,4,85,3085
3.97092,68.9443,1.01475,0.30623,0.275712,0.320578,0.198371,4,86,3086
3.97175,70.8493,0.998957,0.270142,0.274591,0.358481,0.198856,4,87,3087
3.98908,70.5605,0.922763,0.279777,0.291087,0.342255,0.19997,4,88,3088
3.9664,71.0438,1.00167,0.272669,0.296051,0.376507,0.201066,4,89,3089
3.91079,72.7538,0.971264,0.254126,0.283074,0.297153,0.198056,4,90,3090
3.9763,70.5855,0.916044,0.274731,0.267283,0.40592,0.19909,4,91,3091
3.95072,71.4519,0.924831,0.271415,0.266732,0.339426,0.201139,4,92,3092
3.99871,69.7537,0.989718,0.292548,0.30072,0.361933,0.196599,4,93,3093
4.01652,70.7488,0.951914,0.301333,0.278255,0.377953,0.200787,4,94,3094
3.97427,69.5693,0.972096,0.294542,0.280946,0.39049,0.200994,4,95,3095
3.97312,68.8088,0.989207,0.30468,0.263106,0.347106,0.197667,4,96,3096
3.97815,69.6587,0.959863,0.308526,0.283918,0.358362,0.197198,4,97,3097
3.99384,70.4734,0.958656,0.292344,0.282381,0.327687,0.201771,4,98,3098
3.93527,70.2824,0.972085,0.290545,0.26508,0.308816,0.197076,4,99,3099
3.87793,69.3775,0.947877,0.267575,0.251446,0.323703,0.201163,4,100,3100
3.93065,68.806,0.987645,0.277414,0.265629,0.367726,0.198482,4,101,3101
3.94234,68.2573,0.999798,0.286135,0.301943,0.350577,0.202486,4,102,3102
3.9279,69.9612,0.978198,0.27916,0.269648,0.305468,0.19539,4,103,3103
3.91188,70.6664,1.01316,0.285862,0.304727,0.328911,0.200334,4,104,3104
3.85453,68.0654,1.0237,0.295175,0.278225,0.293716,0.196057,4,105,3105
3.85869,68.8005,0.943067,0.273888,0.27793,0.33533,0.202956,4,106,3106
3.94184,70.2046,1.05255,0.288138,0.289745,0.336281,0.195992,4,107,3107
3.94162,71.5903,1.00298,0.291687,0.310606,0.360698,0.200541,4,108,3108
3.95861,71.2937,0.973845,0.29037,0.328145,0.35146,0.196216,4,109,3109
3.85474,71.6606,0.964094,0.281522,0.303934,0.325843,0.199675,4,110,3110
3.96366,68.8264,1.03594,0.29091,0.299965,0.325604,0.197297,4,111,3111
3.93671,67.9994,0.943259,0.302294,0.302645,0.285276,0.200664,4,112,3112
3.92859,68.2149,0.978051,0.272574,0.305685,0.34008,0.198906,4,113,3113
3.89434,68.036,0.966759,0.263363,0.312349,0.331884,0.197487,4,114,3114
3.83376,70.478,0.974144,0.278024,0.31721,0.317287,0.199506,4,115,3115
3.89564,69.6833,0.98893,0.271656,0.305593,0.325697,0.19557,4,116,3116
3.91779,69.3262,1.01962,0.272576,0.283507,0.292193,0.192445,4,117,3117
3.95983,67.3635,0.999014,0.287842,0.256748,0.327544,0.205431,4,118,3118
4.00956,66.1125,0.989004,0.286122,0.280724,0.320959,0.195473,4,119,3119
4.04664,69.4018,0.987919,0.311928,0.270219,0.326135,0.196733,4,120,3120
4.17301,69.6023,0.993855,0.299866,0.270937,0.30297,0.197525,4,121,3121
4.16004,69.1617,0.993474,0.29890099999999997,0.266407,0.27533,0.196058,4,122,3122
4.14401,68.2002,0.995469,0.295783,0.268759,0.268103,0.200021,4,123,3123
4.1741,68.9353,1.01071,0.321559,0.285214,0.340122,0.197744,4,124,3124
4.21287,69.518,0.965956,0.317876,0.276058,0.313412,0.202699,4,125,3125
4.08059,69.906,1.00143,0.279027,0.275032,0.306056,0.196825,4,126,3126
4.0213,67.6783,1.01145,0.278962,0.253243,0.302489,0.199407,4,127,3127
4.00407,66.932,1.0109,0.283021,0.248526,0.300512,0.198279,4,128,3128
4.11671,71.6351,0.943606,0.284903,0.238774,0.336123,0.198348,4,129,3129
4.08497,71.5212,1.05336,0.298596,0.260327,0.372279,0.200221,4,130,3130
4.06652,69.0253,1.02026,0.290958,0.261151,0.332582,0.198114,4,131,3131
4.09771,69.0684,0.949542,0.304384,0.270704,0.345273,0.195403,4,132,3132
4.07324,68.3785,0.977714,0.307258,0.267249,0.353315,0.196227,4,133,3133
4.0872,68.7222,0.982685,0.297314,0.284721,0.339494,0.199903,4,134,3134
4.09762,68.8552,0.98826,0.290492,0.271731,0.323873,0.19758,4,135,3135
4.12177,68.2726,0.960006,0.286713,0.295646,0.305142,0.202628,4,136,3136
4.03851,69.4111,1.00203,0.280566,0.318071,0.29245,0.201995,4,137,3137
3.93117,67.7078,0.986122,0.294509,0.318877,0.309332,0.198899,4,138,3138
3.95462,68.9146,1.05331,0.292684,0.321627,0.284629,0.198863,4,139,3139
3.95457,70.4515,0.968124,0.307958,0.305855,0.280513,0.198655,4,140,3140
3.96993,69.9133,0.932604,0.323389,0.318923,0.34299,0.195033,4,141,3141
4.03292,69.8203,1.06408,0.307665,0.319163,0.332185,0.200726,4,142,3142
3.89474,74.274,0.984834,0.26815,0.325506,0.315657,0.19443,4,143,3143
3.93236,71.7464,0.958773,0.286885,0.286681,0.334551,0.201971,4,144,3144
3.92419,72.5179,1.00226,0.29309,0.285431,0.36154,0.201739,4,145,3145
3.85879,73.4233,1.09019,0.27725,0.308995,0.386138,0.194121,4,146,3146
3.86404,72.2585,1.02934,0.286835,0.27017,0.345758,0.19986400000000001,4,147,3147
3.8598,71.5833,0.969378,0.285345,0.295003,0.347899,0.200621,4,148,3148
3.86048,72.0214,1.00411,0.292771,0.281507,0.340067,0.198241,4,149,3149
3.8471,71.2131,1.00274,0.292593,0.268167,0.302111,0.197197,4,150,3150
3.89326,71.9683,1.01665,0.299295,0.26964,0.334103,0.201755,4,151,3151
3.98716,73.0996,0.937134,0.25959,0.265951,0.308282,0.200127,4,152,3152
3.97237,73.6563,0.962567,0.263514,0.276882,0.339738,0.199758,4,153,3153
3.94645,73.9166,0.966275,0.283319,0.298996,0.316376,0.194699,4,154,3154
3.945,73.8274,0.975673,0.28799400000000003,0.305816,0.287802,0.200498,4,155,3155
3.96565,71.8274,0.999852,0.288336,0.293765,0.300266,0.197602,4,156,3156
3.86624,70.3882,0.966721,0.29271200000000003,0.290817,0.334201,0.196676,4,157,3157
3.88192,70.1269,1.0068,0.282113,0.244802,0.345017,0.200133,4,158,3158
3.83718,69.4637,1.0104,0.294113,0.256705,0.283734,0.196756,4,159,3159
3.83108,70.0559,0.979389,0.294978,0.250856,0.313579,0.193608,4,160,3160
3.79645,71.5182,1.00169,0.286069,0.249123,0.344308,0.202438,4,161,3161
3.80559,72.9172,0.996075,0.298791,0.257358,0.357055,0.197656,4,162,3162
3.71341,72.543,0.955958,0.288653,0.297101,0.301029,0.198506,4,163,3163
3.7175,69.537,0.957266,0.28975,0.327107,0.321323,0.199745,4,164,3164
3.75104,69.7265,1.035,0.297451,0.326461,0.307324,0.197953,4,165,3165
3.68465,68.6545,0.946668,0.304047,0.336437,0.261392,0.197062,4,166,3166
3.70477,70.5695,1.00621,0.294599,0.307244,0.297444,0.200344,4,167,3167
3.72571,72.8449,1.00698,0.280154,0.29304,0.328543,0.195222,4,168,3168
3.81233,73.4724,0.978554,0.296306,0.285733,0.275235,0.196774,4,169,3169
3.80729,74.3014,1.00953,0.290765,0.281326,0.286432,0.198336,4,170,3170
3.78168,72.918,0.986744,0.300964,0.287382,0.272564,0.198563,4,171,3171
3.79782,70.8789,0.960488,0.273871,0.287166,0.311231,0.199947,4,172,3172
3.86342,74.8747,1.05535,0.285119,0.281392,0.332452,0.200547,4,173,3173
3.85551,75.321,1.09096,0.28135,0.298129,0.344236,0.198829,4,174,3174
3.82692,74.5941,1.09004,0.282886,0.280589,0.331396,0.199255,4,175,3175
3.82217,71.4961,0.943673,0.295241,0.282292,0.250289,0.199425,4,176,3176
3.80755,70.1287,0.902438,0.298497,0.290372,0.308516,0.201113,4,177,3177
3.77999,72.1213,1.00342,0.296014,0.283062,0.313864,0.194905,4,178,3178
3.89157,72.1425,0.962831,0.287542,0.317037,0.267053,0.202975,4,179,3179
3.85513,69.2136,0.95698,0.285674,0.301242,0.246368,0.196749,4,180,3180
3.92475,70.947,1.01963,0.301538,0.288971,0.301831,0.197067,4,181,3181
3.99021,70.8753,1.05648,0.290331,0.290358,0.276141,0.199171,4,182,3182
3.9553,68.6274,0.917127,0.28354,0.297949,0.297119,0.198891,4,183,3183
4.02054,68.0065,0.987099,0.287393,0.295043,0.281716,0.196168,4,184,3184
3.99365,66.8918,1.02868,0.27396,0.296021,0.31023,0.201052,4,185,3185
3.99819,67.3248,0.957229,0.2772,0.269828,0.343673,0.201999,4,186,3186
3.96017,68.3635,0.969343,0.288659,0.249954,0.292889,0.193883,4,187,3187
3.97354,72.0222,1.02279,0.314437,0.270516,0.350222,0.202351,4,188,3188
4.02584,68.9105,0.989944,0.291971,0.276374,0.306508,0.198421,4,189,3189
3.98662,70.9462,0.960234,0.301621,0.277181,0.327079,0.201071,4,190,3190
3.92952,69.8718,1.01731,0.310117,0.254881,0.281739,0.198591,4,191,3191
3.94296,69.0088,1.00583,0.324147,0.265651,0.380182,0.198843,4,192,3192
3.87694,70.3864,0.955981,0.295282,0.268156,0.351722,0.196464,4,193,3193
3.84314,70.2574,0.922858,0.287475,0.278031,0.375025,0.198533,4,194,3194
3.79703,70.6527,0.958546,0.301742,0.275326,0.39593,0.198344,4,195,3195
3.74141,70.1433,0.94371,0.305723,0.279612,0.34385,0.194318,4,196,3196
3.7491,70.5133,0.999906,0.336115,0.305714,0.319607,0.201248,4,197,3197
3.72212,70.6789,0.991747,0.326876,0.29676,0.336604,0.200796,4,198,3198
3.64146,69.8568,1.00268,0.354016,0.303664,0.323643,0.19657,4,199,3199
3.73669,68.2694,0.928761,0.325428,0.271438,0.254757,0.200665,4,200,3200
3.78155,69.2578,0.971983,0.31186,0.286283,0.303943,0.197836,4,201,3201
3.81791,68.3512,0.99418,0.300995,0.290938,0.278224,0.200686,4,202,3202
3.85159,68.4135,1.01679,0.295378,0.300012,0.320161,0.198803,4,203,3203
3.88311,68.16,1.11548,0.305614,0.289706,0.390233,0.198853,4,204,3204
3.86039,67.6761,1.02708,0.303679,0.269656,0.330509,0.195608,4,205,3205
3.89754,68.7214,0.977623,0.310886,0.255966,0.33045,0.200745,4,206,3206
3.84809,69.5113,1.0036,0.307666,0.26043,0.373904,0.197918,4,207,3207
3.84073,68.4636,0.997634,0.313038,0.250875,0.377852,0.199666,4,208,3208
3.96282,69.1515,0.989377,0.287489,0.311766,0.297054,0.199164,4,209,3209
4.00147,67.8954,1.03243,0.290799,0.277219,0.349293,0.197871,4,210,3210
3.96936,67.4677,0.949338,0.29208,0.288026,0.340252,0.196833,4,211,3211
3.97246,67.3402,0.942964,0.291177,0.290833,0.337828,0.196812,4,212,3212
3.99745,66.1437,1.0304,0.282554,0.308929,0.30583,0.196765,4,213,3213
4.00822,67.2738,0.98425,0.293621,0.321342,0.307003,0.198859,4,214,3214
4.06953,66.4026,1.03103,0.295895,0.353773,0.283486,0.200882,4,215,3215
4.07624,67.1497,0.994425,0.314082,0.308552,0.36427,0.197959,4,216,3216
4.06024,66.2674,0.937295,0.302135,0.3064,0.297721,0.198546,4,217,3217
4.02834,64.4764,0.931718,0.286771,0.285544,0.351194,0.198055,4,218,3218
4.12062,70.3873,0.9828,0.284115,0.285202,0.327741,0.199538,4,219,3219
4.20259,72.0765,0.978253,0.28842,0.282848,0.346381,0.195856,4,220,3220
4.13585,71.4245,0.937475,0.272239,0.284825,0.328667,0.201962,4,221,3221
4.13751,70.2113,0.961034,0.278494,0.266703,0.307603,0.195062,4,222,3222
4.22332,70.7257,0.973631,0.272821,0.262812,0.323311,0.200967,4,223,3223
4.13043,69.8076,0.985201,0.264439,0.263674,0.349019,0.196042,4,224,3224
4.12476,70.1919,1.0123,0.296537,0.254491,0.316989,0.202368,4,225,3225
4.13082,70.8115,0.978924,0.291917,0.25224,0.312325,0.195305,4,226,3226
4.10463,71.1313,0.978188,0.280712,0.258965,0.297105,0.198483,4,227,3227
4.03172,72.1082,0.998671,0.279403,0.24796,0.324453,0.198533,4,228,3228
4.06151,71.6315,1.08262,0.289934,0.242492,0.283793,0.198931,4,229,3229
4.04289,67.595,1.01099,0.29741,0.259588,0.309934,0.198624,4,230,3230
3.94762,68.0276,0.969002,0.288222,0.274252,0.305927,0.199807,4,231,3231
3.87668,70.6212,1.04141,0.287578,0.254031,0.322437,0.199991,4,232,3232
3.84913,72.1748,0.995005,0.274792,0.271993,0.35126,0.200113,4,233,3233
3.8265,72.3137,1.00279,0.286052,0.280849,0.368619,0.194163,4,234,3234
3.85007,71.8437,0.950456,0.26571,0.280962,0.289703,0.203385,4,235,3235
3.74243,70.8182,1.0227,0.277536,0.260899,0.292114,0.202416,4,236,3236
3.79175,70.7339,1.00408,0.283729,0.269958,0.315849,0.197008,4,237,3237
3.87537,72.4643,0.947207,0.289663,0.263844,0.302753,0.199101,4,238,3238
3.82712,71.3842,0.956592,0.28422,0.279186,0.28353,0.200874,4,239,3239
3.91799,71.5018,0.998361,0.317927,0.287239,0.292982,0.200914,4,240,3240
3.94927,71.796,0.991304,0.317244,0.287751,0.28122,0.201232,4,241,3241
3.92705,71.2942,1.00244,0.289921,0.285281,0.279041,0.195323,4,242,3242
3.91999,69.8077,0.955632,0.267404,0.275886,0.267028,0.202756,4,243,3243
3.9618,68.8875,0.983549,0.292589,0.281509,0.320334,0.195177,4,244,3244
3.84891,66.9768,1.01375,0.302984,0.282925,0.292184,0.200478,4,245,3245
3.87789,68.3121,0.94862,0.301987,0.298597,0.371192,0.196804,4,246,3246
3.88935,67.143,1.01035,0.290477,0.280389,0.336624,0.201452,4,247,3247
3.86334,69.8338,0.992793,0.289266,0.268217,0.306672,0.196196,4,248,3248
3.92677,70.0711,0.989894,0.285211,0.257235,0.301805,0.201069,4,249,3249
3.93567,66.4472,0.971905,0.293178,0.249659,0.314343,0.19702,4,250,3250
3.90583,67.643,0.968515,0.306594,0.239854,0.306508,0.198841,4,251,3251
3.90828,67.8613,0.960052,0.312092,0.240747,0.309937,0.197597,4,252,3252
4.0084,69.4333,0.948543,0.311125,0.268045,0.304882,0.203228,4,253,3253
4.03435,69.0706,0.957555,0.311557,0.30389,0.357023,0.194561,4,254,3254
3.99137,69.8662,0.918637,0.314864,0.313068,0.340913,0.199637,4,255,3255
3.98135,69.7489,0.926691,0.295726,0.291661,0.354266,0.197638,4,256,3256
3.86889,68.7559,1.01809,0.305469,0.319926,0.290801,0.197969,4,257,3257
3.88671,69.8076,0.989372,0.314673,0.309041,0.261438,0.199294,4,258,3258
3.90833,70.0343,1.03513,0.319433,0.306567,0.305665,0.197302,4,259,3259
3.89837,69.6355,1.01992,0.317189,0.320086,0.339259,0.199814,4,260,3260
3.8335,67.4685,1.01615,0.286449,0.320585,0.31137,0.199272,4,261,3261
3.79773,67.2598,0.993538,0.281854,0.281786,0.332034,0.198901,4,262,3262
3.8588,69.2885,0.977921,0.322887,0.24551,0.320288,0.19631,4,263,3263
3.90167,70.2307,0.969134,0.341225,0.254653,0.313742,0.199065,4,264,3264
3.87147,69.75,0.988844,0.316273,0.2865,0.320539,0.196511,4,265,3265
3.96258,70.0076,1.0441,0.278996,0.309221,0.362055,0.195984,4,266,3266
4.01754,69.7155,1.01921,0.279705,0.305564,0.331284,0.202024,4,267,3267
3.92431,68.1549,1.06109,0.288301,0.293996,0.333674,0.197098,4,268,3268
4.01104,68.2604,0.941406,0.273932,0.282212,0.310027,0.198711,4,269,3269
4.00646,68.7568,0.973744,0.277317,0.26606,0.299028,0.199303,4,270,3270
4.01091,73.0137,0.965415,0.278508,0.272565,0.342674,0.195845,4,271,3271
